Game,#,Key in…,Effect…,Code Source,Original Order
Double Dragon,12,097-EAD-E66,10 lives after 1st continue ,Official Code - GGCD2.txt,634
Double Dragon,13,007-E5D-3B7,Infinite continues ,Official Code - GGCD2.txt,635
Double Dragon,14,014-37F-F76,Start with 1 energy bar after 1st LIFE ,Official Code - GGCD2.txt,636
Double Dragon,15,024-37F-F76,Start with 1.5 energy bars after 1st LIFE ,Official Code - GGCD2.txt,637
Double Dragon,16,034-37F-F76,Start with 2 energy bars after 1st LIFE ,Official Code - GGCD2.txt,638
Double Dragon,17,AFD-0AE-F70,Nasties warp all over the place--very hard to kill ,Official Code - GGCD2.txt,639
Dragon Crystal,1,214-EBA-6E2,Infinite hit points,Official Code - GGCD1.txt,120
Dragon Crystal,2,4BF-FAF-7FB,Start with 75 hit points,Official Code - GGCD1.txt,121
Dragon Crystal,3,96F-FAF-7FB,Start with 150 hit points,Official Code - GGCD1.txt,122
Dragon Crystal,4,7DF-FAF-7FB,Start with 125 hit points,Official Code - GGCD1.txt,123
Dragon Crystal,5,50F-F5F-2AA,Start with 50 food,Official Code - GGCD1.txt,124
Dragon Crystal,6,75F-F5F-2AA,Start with 75 food,Official Code - GGCD1.txt,125
Dragon Crystal,7,99F-F5F-2AA,Start with maximum food (99),Official Code - GGCD1.txt,126
Dragon Crystal,8,3AE-FBD-2A2,Infinite food,Official Code - GGCD1.txt,127
Dragon Crystal,,Best to avoid enemies if you start at high levels until you are better equipped.,,Official Code - GGCD1.txt,128
Dragon Crystal,9,02F-EDF-E6E,Start on floor 2 as ranger,Official Code - GGCD1.txt,129
Dragon Crystal,10,03F-EDF-E6E,Start on floor 3 as soldier,Official Code - GGCD1.txt,130
Dragon Crystal,11,04F-EDF-E6E,Start on floor 4 as warrior,Official Code - GGCD1.txt,131
Dragon Crystal,12,05F-EDF-E6E,Start on floor 5 as fighter,Official Code - GGCD1.txt,132
Dragon Crystal,13,06F-EDF-E6E,Start on floor 6 as swordsman,Official Code - GGCD1.txt,133
Dragon Crystal,14,07F-EDF-E6E,Start on floor 7 as veteran,Official Code - GGCD1.txt,134
Dragon Crystal,15,08F-EDF-E6E,Start on floor 8 as knight,Official Code - GGCD1.txt,135
Dragon Crystal,16,09F-EDF-E6E,Start on floor 9 as champion,Official Code - GGCD1.txt,136
Dragon Crystal,17,0AF-EDF-E6E,Start on floor 10 as hero,Official Code - GGCD1.txt,137
Dragon Crystal,18,0BF-EDF-E6E,Start on floor 11 as master,Official Code - GGCD1.txt,138
Dragon Crystal,19,0CF-EDF-E6E,Start on floor 12 as paladin,Official Code - GGCD1.txt,139
Dragon Crystal,20,0DF-EDF-E6E,Start on floor 13 as warlord,Official Code - GGCD1.txt,140
Dragon Crystal,21,0EF-EDF-E6E,Start on floor 14 as dragon lord,Official Code - GGCD1.txt,141
Dragon Crystal,22,0FF-EDF-E6E,Start on floor 15 as avatar,Official Code - GGCD1.txt,142
Dragon Crystal,23,10F-EDF-E6E,Start on floor 16 as master lord,Official Code - GGCD1.txt,143
Dynamite Headdy,1,014-FAF-E66,Start with 1 lives,Official Code - GGCD10.txt,1309
Dynamite Headdy,2,054-FAF-E66,Start with 5 lives,Official Code - GGCD10.txt,1310
Dynamite Headdy,3,094-FAF-E66,Start with 9 lives,Official Code - GGCD10.txt,1311
Dynamite Headdy,4,008-E2D-E69,Infinite lives,Official Code - GGCD10.txt,1312
Dynamite Headdy,5,004-56C-D5A,Infinite energy,Official Code - GGCD10.txt,1313
Dynamite Headdy,6,344-F3F-3BE + 344-EFF-3BE,Start on Toys in the Hood,Official Code - GGCD10.txt,1314
Earthworm Jim,1,194-D86-7FB,Start with 1/4 energy,Official Code - GGCD17.txt,1595
Earthworm Jim,2,324-D86-7FB,Start with 1/2 energy,Official Code - GGCD17.txt,1596
Earthworm Jim,3,4B4-D86-7FB,Start with 3/4 energy,Official Code - GGCD17.txt,1597
Earthworm Jim,4,B84-DD6-4C9 + 8B4-E26-E66,Start with 3000 bullets,Official Code - GGCD17.txt,1598
Earthworm Jim,5,AO4-DD6-4C9 + 8C4-E26-E66,Start with 4000 bullets,Official Code - GGCD17.txt,1599
Earthworm Jim,6,884-DD6-4C9 + 904-E26-E66,Start with 5000 bullets,Official Code - GGCD17.txt,1600
Earthworm Jim,7,704-DD6-4C9 + 944-E26-E66,Start with 6000 bullets,Official Code - GGCD17.txt,1601
Earthworm Jim,8,FF4-DD6-4C9 + FF4-E26-E66,Start with MEGA ammo,Official Code - GGCD17.txt,1602
Earthworm Jim,9,3A4-0EC-2A2,Infinite lives,Official Code - GGCD17.txt,1603
Earthworm Jim,10,3A3-B4C-2A2,Infinite energy,Official Code - GGCD17.txt,1604
Earthworm Jim,11,3A5-53A-2A2,Infinite gun,Official Code - GGCD17.txt,1605
Earthworm Jim,12,885-7C9-A2A,Flash longer when hit on the ground,Official Code - GGCD17.txt,1606
Earthworm Jim,14,3AE-01F-2A2,One hit and youÕre invincible,Official Code - GGCD17.txt,1608
Earthworm Jim,15,18D-EAF-6EA,Invincible,Official Code - GGCD17.txt,1609
Earthworm Jim,16,002-5CC-C49,Gun pick-ups worth nothing,Official Code - GGCD17.txt,1610
Earthworm Jim,17,012-5CC-C49,Gun pick-ups worth 1,Official Code - GGCD17.txt,1611
Earthworm Jim,18,192-5CC-C49,Gun pick-ups worth 25,Official Code - GGCD17.txt,1612
Earthworm Jim,19,322-5CC-C49,Gun pick-ups worth 50,Official Code - GGCD17.txt,1613
Earthworm Jim,20,FF2-5CC-C49,Gun pick-ups worth a lot,Official Code - GGCD17.txt,1614
Earthworm Jim,21,002-3BC-B3A,Energy pick-ups worth nothing,Official Code - GGCD17.txt,1615
Earthworm Jim,22,012-3BC-B3A,Energy pick-ups worth 1,Official Code - GGCD17.txt,1616
Earthworm Jim,23,192-3BC-B3A,Energy pick-ups worth 25,Official Code - GGCD17.txt,1617
Earthworm Jim,24,322-3BC-B3A,Energy pick-ups worth 50,Official Code - GGCD17.txt,1618
Earthworm Jim,25,FF2-3BC-B3A,Energy pick-ups worth a lot,Official Code - GGCD17.txt,1619
Ecco 2: The Tides of Time,1,014-20B-C4A + 884-22B-2A2 + 004-27B-3BA,Start on Vents of Medusa,Official Code - GGCD16.txt,1515
Ecco 2: The Tides of Time,2,024-20B-C4A + 884-22B-2A2 + 004-27B-3BA,Start on Maze of Stone,Official Code - GGCD16.txt,1516
Ecco 2: The Tides of Time,3,034-20B-C4A + 884-22B-2A2 + 004-27B-3BA,Start on Sea of Darkness,Official Code - GGCD16.txt,1517
Ecco 2: The Tides of Time,4,044-20B-C4A + 884-22B-2A2 + 004-27B-3BA,Start on DDD Swimming,Official Code - GGCD16.txt,1518
Ecco 2: The Tides of Time,5,054-20B-C4A + 884-22B-2A2 + 004-27B-3BA,Start on Skyway,Official Code - GGCD16.txt,1519
Ecco 2: The Tides of Time,6,064-20B-C4A + 884-22B-2A2 + 004-27B-3BA,Start on Tube of Medusa,Official Code - GGCD16.txt,1520
Ecco 2: The Tides of Time,7,074-20B-C4A + 884-22B-2A2 + 004-27B-3BA,Start on DDD Swimming #2,Official Code - GGCD16.txt,1521
Ecco 2: The Tides of Time,8,084-20B-C4A + 884-22B-2A2 + 004-27B-3BA,Start on Getaway,Official Code - GGCD16.txt,1522
Ecco 2: The Tides of Time,9,094-20B-C4A + 884-22B-2A2 + 004-27B-3BA,Start on Asterite Cave,Official Code - GGCD16.txt,1523
Ecco 2: The Tides of Time,10,0A4-20B-C4A + 884-22B-2A2 + 004-27B-3BA,Start on The Eye,Official Code - GGCD16.txt,1524
Ecco 2: The Tides of Time,11,0B4-20B-C4A + 884-22B-2A2 + 004-27B-3BA,Start on Deep Ridge,Official Code - GGCD16.txt,1525
Ecco 2: The Tides of Time,12,0C4-20B-C4A + 884-22B-2A2 + 004-27B-3BA,Start on Sea of Birds,Official Code - GGCD16.txt,1526
Ecco 2: The Tides of Time,13,0D4-20B-C4A + 884-22B-2A2 + 004-27B-3BA,Start on Convergence,Official Code - GGCD16.txt,1527
Ecco 2: The Tides of Time,14,0E4-20B-C4A + 884-22B-2A2 + 004-27B-3BA,Start on DDD Swimming #3,Official Code - GGCD16.txt,1528
Ecco 2: The Tides of Time,15,0F4-20B-C4A + 884-22B-2A2 + 004-27B-3BA,Start on Vortex Future,Official Code - GGCD16.txt,1529
Ecco 2: The Tides of Time,16,104-20B-C4A + 884-22B-2A2 + 004-27B-3BA,Start on Globe Holder,Official Code - GGCD16.txt,1530
Ecco 2: The Tides of Time,17,114-20B-C4A + 884-22B-2A2 + 004-27B-3BA,Start on Convergence #2,Official Code - GGCD16.txt,1531
Ecco 2: The Tides of Time,18,124-20B-C4A + 884-22B-2A2 + 004-27B-3BA,Start on DDD Swimming #4,Official Code - GGCD16.txt,1532
Ecco 2: The Tides of Time,19,134-20B-C4A + 884-22B-2A2 + 004-27B-3BA,Start on New Machine,Official Code - GGCD16.txt,1533
Ecco 2: The Tides of Time,20,144-20B-C4A + 884-22B-2A2 + 004-27B-3BA,Start on Vortex Queen,Official Code - GGCD16.txt,1534
Ecco 2: The Tides of Time,21,154-20B-C4A + 884-22B-2A2 + 004-27B-3BA,Start on Semi-ending Part 1,Official Code - GGCD16.txt,1535
Ecco 2: The Tides of Time,22,164-20B-C4A + 884-22B-2A2 + 004-27B-3BA,Start on Semi-ending Part 2,Official Code - GGCD16.txt,1536
Ecco 2: The Tides of Time,23,174-20B-C4A + 884-22B-2A2 + 004-27B-3BA,Start on Atlantis,Official Code - GGCD16.txt,1537
Ecco 2: The Tides of Time,24,366-8C6-5DD + 3E6-8E6-D56,Infinite air,Official Code - GGCD16.txt,1538
Ecco 2: The Tides of Time,25,109-CF6-6E6,Jumping out of the water sets your energy to half,Official Code - GGCD16.txt,1539
Ecco 2: The Tides of Time,26,21D-3C7-6E2,Infinite energy,Official Code - GGCD16.txt,1540
Ecco 2: The Tides of Time,27,006-9FB-C4A,Most fish dont give you energy,Official Code - GGCD16.txt,1541
Ecco the Dolphin,18,3E3-4B8-C46 ,Infinite air,Official Code - GGCD2.txt,640
Ecco the Dolphin,1,050-AC8-6E6 ,Less air when you jump out of the water,Official Code - GGCD2.txt,641
Ecco the Dolphin,2,003-4B8-C46 ,Air goes down slower,Official Code - GGCD2.txt,642
Ecco the Dolphin,3,21C-D49-6E2 ,Infinite energy,Official Code - GGCD2.txt,643
Ecco the Dolphin,4,05C-D29-199 ,Take less damage,Official Code - GGCD2.txt,644
Ecco the Dolphin,5,FFC-D29-199,Protection from some hazards,Official Code - GGCD2.txt,645
Ecco the Dolphin,6,053-EAA-6E6 + 053-E4A-6E6 ,Shells replenish less energy and less air,Official Code - GGCD2.txt,646
Ecco the Dolphin,7,C93-E2A-6EE ,No replenishment of air energy by anything--you can still get air by jumping out of water,Official Code - GGCD2.txt,647
Ecco the Dolphin,8,217-AD8-6E2 ,No extra air when jumping out of the water--use this code with code air goes down slower for a level,Official Code - GGCD2.txt,648
Factory Panic,1,00C-12F-3BE,Infinite timer,Official Code - GGCD1.txt,144
Factory Panic,2,029-72F-E66,Start with 2 lives,Official Code - GGCD1.txt,145
Factory Panic,3,059-72F-E66,Start with 5 lives,Official Code - GGCD1.txt,146
Factory Panic,4,089-72F-E66,Start with 8 lives,Official Code - GGCD1.txt,147
Factory Panic,5,000-6AC-E65,Infinite lives,Official Code - GGCD1.txt,148
Factory Panic,6,029-77F-F72,Start with 1 continue,Official Code - GGCD1.txt,149
Factory Panic,7,049-77F-F72,Start with 3 continues,Official Code - GGCD1.txt,150
Factory Panic,8,099-77F-F72,Start with 8 continues,Official Code - GGCD1.txt,151
Factory Panic,9,006-C1F-E65,Infinite continues,Official Code - GGCD1.txt,152
Fantasy Zone,10,010-A3F-E62,Start with 2 lives,Official Code - GGCD1.txt,153
Fantasy Zone,11,040-A3F-E62,Start with 5 lives,Official Code - GGCD1.txt,154
Fantasy Zone,12,070-A3F-E62,Start with 8 lives,Official Code - GGCD1.txt,155
Fantasy Zone,13,3A1-8EF-2A2,Infinite lives,Official Code - GGCD1.txt,156
Fantasy Zone,14,3E0-E5F-2A2 + 010-E6F-D5E + 000-C7F-E69,Start on level 2,Official Code - GGCD1.txt,157
Fantasy Zone,15,3E0-E5F-2A2 + 020-E6F-D5E + 000-C7F-E69,Start on level 3,Official Code - GGCD1.txt,158
Fantasy Zone,16,3E0-E5F-2A2 + 030-E6F-D5E + 000-C7F-E69,Start on level 4,Official Code - GGCD1.txt,159
Fantasy Zone,17,3E0-E5F-2A2 + 040-E6F-D5E + 000-C7F-E69,Start on level 5,Official Code - GGCD1.txt,160
Fantasy Zone,18,3E0-E5F-2A2 + 050-E6F-D5E + 000-C7F-E69,Start on level 6,Official Code - GGCD1.txt,161
Fantasy Zone,19,3E0-E5F-2A2 + 060-E6F-D5E + 000-C7F-E69,Start on level 7,Official Code - GGCD1.txt,162
Fatal Fury Special,1,03C-38B-E6E,Faster timer,Official Code - GGCD13.txt,1400
Fatal Fury Special,2,00C-38B-E6E,Infinite time,Official Code - GGCD13.txt,1401
Fatal Fury Special,3,21C-75E-91D + 10C-71E-195 + 04C-73C-3B8,Start rounds with 10 seconds,Official Code - GGCD13.txt,1402
Fatal Fury Special,4,21C-75E-91D + 20C-71E-195 + 04C-73C-3B8,Start rounds with 20 seconds,Official Code - GGCD13.txt,1403
Fatal Fury Special,5,21C-75E-91D + 30C-71E-195 + 04C-73C-3B8,Start rounds with 30 seconds,Official Code - GGCD13.txt,1404
Fatal Fury Special,6,21C-75E-91D + 40C-71E-195 + 04C-73C-3B8,Start rounds with 40 seconds,Official Code - GGCD13.txt,1405
Fatal Fury Special,7,21C-75E-91D + 50C-71E-195 + 04C-73C-3B8,Start rounds with 50 seconds,Official Code - GGCD13.txt,1406
Fatal Fury Special,8,12C-24E-E6B,Both players start with 1/4 energy,Official Code - GGCD13.txt,1407
Fatal Fury Special,9,20C-24E-E6B,Both players start with 1/2 energy,Official Code - GGCD13.txt,1408
Fatal Fury Special,10,2DC-24E-E6B,Both players start with 3/4 energy,Official Code - GGCD13.txt,1409
Fatal Fury Special,11,118-109-E61,Only take damage from some projectile special moves,Official Code - GGCD13.txt,1410
Fatal Fury Special,12,003-814-D5A,Terry's throw does very little damage,Official Code - GGCD13.txt,1411
Fatal Fury Special,13,773-814-D5A,Terry's throw kills,Official Code - GGCD13.txt,1412
Fatal Fury Special,14,005-59D-F7A,Terry's standing punch doesn't do damage,Official Code - GGCD13.txt,1413
Fatal Fury Special,15,775-59D-F7A,Terry's standing puch kills,Official Code - GGCD13.txt,1414
Fatal Fury Special,16,005-61D-C4A,Terry's standing kick doesn't do damage,Official Code - GGCD13.txt,1415
Fatal Fury Special,17,775-61D-C4A,Terry's standing kick kills,Official Code - GGCD13.txt,1416
Fatal Fury Special,18,005-71D-F72,Terry's crouching kick doesn't do damage,Official Code - GGCD13.txt,1417
Fatal Fury Special,19,775-71D-F72,Terry's crouching kick kills,Official Code - GGCD13.txt,1418
George Foreman's K.O. Boxing,1,21C-04C-2A2,Infinite superpunches,Official Code - GGCD1.txt,168
George Foreman's K.O. Boxing,2,602-CEE-E68,Both boxers start with 3/4 energy,Official Code - GGCD1.txt,169
George Foreman's K.O. Boxing,3,402-CEE-E68,Both boxers start with 1/2 energy,Official Code - GGCD1.txt,170
George Foreman's K.O. Boxing,4,202-CEE-E68,Both boxers start with 1/4 energy,Official Code - GGCD1.txt,171
George Foreman's K.O. Boxing,5,000-BED-19E,Infinite ring timer,Official Code - GGCD1.txt,172
George Foreman's K.O. Boxing,6,02F-59E-E66,2-min. rounds,Official Code - GGCD1.txt,173
George Foreman's K.O. Boxing,7,04F-59E-E66,4-min. rounds,Official Code - GGCD1.txt,174
George Foreman's K.O. Boxing,8,06F-59E-E66,6-min. rounds,Official Code - GGCD1.txt,175
Global Gladiators,1,219-82B-6E2,Infinite timer,Official Code - GGCD1.txt,176
Global Gladiators,2,0A2-88B-F76,Start with 10 min.,Official Code - GGCD1.txt,177
Global Gladiators,3,062-88B-F76,Start with 6 min.,Official Code - GGCD1.txt,178
Global Gladiators,4,042-88B-F76,Start with 4 min.,Official Code - GGCD1.txt,179
Global Gladiators,5,022-88B-F76,Start with 2 min.,Official Code - GGCD1.txt,180
Global Gladiators,6,05F-ACD-E6E,Each M logo counts as 5,Official Code - GGCD1.txt,181
Global Gladiators,7,03F-ACD-E6E,Each M logo counts as 3,Official Code - GGCD1.txt,182
Global Gladiators,8,012-51E-F7E,Start with 1 life,Official Code - GGCD1.txt,183
Global Gladiators,9,052-51E-F7E,Start with 5 lives,Official Code - GGCD1.txt,184
Global Gladiators,10,0A2-51E-F7E,Start 10 lives,Official Code - GGCD1.txt,185
Global Gladiators,11,002-08E-A29,Infinite lives,Official Code - GGCD1.txt,186
G-LOC Air Battle Game ,1,002-E5E-E6E,Infinite missiles,Official Code - GGCD1.txt,163
G-LOC Air Battle Game ,2,050-16E-EFE,Each enemy target counts as 5,Official Code - GGCD1.txt,164
G-LOC Air Battle Game ,3,080-16E-EFE,Each enemy target counts as 8,Official Code - GGCD1.txt,165
G-LOC Air Battle Game ,4,0A0-16E-EFE,Each enemy target counts as 10,Official Code - GGCD1.txt,166
G-LOC Air Battle Game ,5,C3F-80A-A21,Turn on code to complete a level,Official Code - GGCD1.txt,167
GP Rider,1,215-2CC-4C2 + 022-5EC-E69,0 to max speed instantly,"Official Code - GGCD5 (VOL. 1, NO. 2).txt",1083
GP Rider,2,00B-C1C-3BE,Infinite time,"Official Code - GGCD5 (VOL. 1, NO. 2).txt",1084
GP Rider,3,AF6-2CE-08F,Always rank first in qualifying race,"Official Code - GGCD5 (VOL. 1, NO. 2).txt",1085
Halley Wars,1,00F-F2E-19E ,Infinite lives,Official Code - GGCD1.txt,187
Halley Wars,2,00F-E1E-19E ,Keep power-ups after dying,Official Code - GGCD1.txt,188
Halley Wars,3,014-43F-E66,Start with 1 life,Official Code - GGCD1.txt,189
Halley Wars,4,054-43F-E66 ,Start with 5 lives,Official Code - GGCD1.txt,190
Halley Wars,5,074-43F-E66 ,Start with 7 lives,Official Code - GGCD1.txt,191
Halley Wars,6,3EF-5DF-082 + 04F-5EF-C43 + 00F-5FF-E69,Collect 1 gun power-up and get max,Official Code - GGCD1.txt,192
Halley Wars,7,3EF-72F-082 + 03F-73F-C4F + 00F-74F-E69,Collect 1 thrust and get max manuverability,Official Code - GGCD1.txt,193
Indiana Jones and the Last Crusade,1,041-42F-F72,Start with 5 lives,Official Code - GGCD1.txt,210
Indiana Jones and the Last Crusade,2,081-42F-F72,Start with 9 lives,Official Code - GGCD1.txt,211
Indiana Jones and the Last Crusade,3,0A1-42F-F72,Start with 11 lives,Official Code - GGCD1.txt,212
Indiana Jones and the Last Crusade,4,002-9FF-3BE,Infinite lives,Official Code - GGCD1.txt,213
Indiana Jones and the Last Crusade,5,002-839-19E,Infinite whips,Official Code - GGCD1.txt,214
Indiana Jones and the Last Crusade,6,00A-3EE-3BE,Infinite time--switch off codes at end of level to go on,Official Code - GGCD1.txt,215
James Pond II,1,015-C7F-E66,Start 1st game with 1 life,"Official Code - GGCD5 (VOL. 1, NO. 2).txt",1086
James Pond II,2,055-C7F-E66,Start 1st game with 5 lives,"Official Code - GGCD5 (VOL. 1, NO. 2).txt",1087
James Pond II,3,095-C7F-E66,Start 1st game with 9 lives,"Official Code - GGCD5 (VOL. 1, NO. 2).txt",1088
James Pond II,4,01F-3FB-801,Infinite lives,"Official Code - GGCD5 (VOL. 1, NO. 2).txt",1089
James Pond II,5,015-CCF-E66,Start 1st life with 1 energy,"Official Code - GGCD5 (VOL. 1, NO. 2).txt",1090
James Pond II,6,055-CCF-E66,Start 1st life with 5 energy,"Official Code - GGCD5 (VOL. 1, NO. 2).txt",1091
James Pond II,7,095-CCF-E66,Start 1st life with 9 energy,"Official Code - GGCD5 (VOL. 1, NO. 2).txt",1092
James Pond II,8,017-36F-E66,Start rest of lives with 1 energy,"Official Code - GGCD5 (VOL. 1, NO. 2).txt",1093
James Pond II,9,057-36F-E66,Start rest of lives with 5 energy,"Official Code - GGCD5 (VOL. 1, NO. 2).txt",1094
James Pond II,10,097-36F-E66,Start rest of lives with 9 energy,"Official Code - GGCD5 (VOL. 1, NO. 2).txt",1095
James Pond II,11,01E-30C-801,Immunity to spikes,"Official Code - GGCD5 (VOL. 1, NO. 2).txt",1096
James Pond II,12,FF5-D2F-E6A,"Invincibility, and also one touch from you kills enemies","Official Code - GGCD5 (VOL. 1, NO. 2).txt",1097
James Pond II,13,025-94F-F7A,Start with 1 continue,"Official Code - GGCD5 (VOL. 1, NO. 2).txt",1098
James Pond II,14,055-94F-F7A,Start with 4 continues,"Official Code - GGCD5 (VOL. 1, NO. 2).txt",1099
James Pond II,15,095-94F-F7A,Start with 8 continues,"Official Code - GGCD5 (VOL. 1, NO. 2).txt",1100
James Pond II,16,005-D8F-801,Infinite continues,"Official Code - GGCD5 (VOL. 1, NO. 2).txt",1101
Joe Montana Football (Version A),,"NOTE: THERE ARE 2 VERSIONS OF THIS GAME. IF THE 'VERSION A' CODES DON'T WORK ON YOUR GAME, THEN TRY THE 'VERSION B' CODES (BELOW)",,Official Code - GGCD1.txt,216
Joe Montana Football (Version A),1,01B-B4F-FEE,1st quarter lasts 1 min.,Official Code - GGCD1.txt,217
Joe Montana Football (Version A),2,02B-B4F-FEE,1st quarter lasts 2 min.,Official Code - GGCD1.txt,218
Joe Montana Football (Version A),3,06B-B4F-FEE,1st quarter lasts 6 min.,Official Code - GGCD1.txt,219
Joe Montana Football (Version A),4,001-A9F-E6E,Infinite time,Official Code - GGCD1.txt,220
Joe Montana Football (Version A),5,00E-E3E-19A,Always 1st down--turn code off when computer has ball,Official Code - GGCD1.txt,221
Joe Montana Football (Version A),6,02E-E5E-FEE,Only have 1 down to get 1st down,Official Code - GGCD1.txt,222
Joe Montana Football (Version A),7,03E-E5E-FEE,Only have 2 downs to get 1st down,Official Code - GGCD1.txt,223
Joe Montana Football (Version A),8,04E-E5E-FEE,Only have 3 downs to get 1st down,Official Code - GGCD1.txt,224
Joe Montana Football (Version A),9,06E-E5E-FEE,Have 5 downs to get 1st down,Official Code - GGCD1.txt,225
Joe Montana Football (Version A),10,001-B9B-A22 + 001-CDB-3B7,No scoring--turn off codes when you want to score,Official Code - GGCD1.txt,226
Joe Montana Football (Version B),,"NOTE: THERE ARE 2 VERSIONS OF THIS GAME. IF THE 'VERSION B' CODES DON'T WORK ON YOUR GAME, THEN TRY THE 'VERSION A' CODES (ABOVE)",,Official Code - GGCD1.txt,227
Joe Montana Football (Version B),1,01B-BAF-F7E,1st quarter lasts 1 min.,Official Code - GGCD1.txt,228
Joe Montana Football (Version B),2,02B-BAF-F7E,1st quarter lasts 2 min.,Official Code - GGCD1.txt,229
Joe Montana Football (Version B),3,06B-BAF-F7E,1st quarter lasts 6 min.,Official Code - GGCD1.txt,230
Joe Montana Football (Version B),4,001-A6F-E6E,Infinite time,Official Code - GGCD1.txt,231
Joe Montana Football (Version B),,*=Can switch on/off,,Official Code - GGCD1.txt,232
Joe Montana Football (Version B),5,00E-EFE-19A,*Always 1st down,Official Code - GGCD1.txt,233
Joe Montana Football (Version B),7,02E-F1E-F7E,Only have 1 down to get 1st down,Official Code - GGCD1.txt,234
Joe Montana Football (Version B),8,03E-F1E-F7E,Only have 2 downs to get 1st down,Official Code - GGCD1.txt,235
Joe Montana Football (Version B),9,04E-F1E-F7E,Only have 3 downs to get 1st down,Official Code - GGCD1.txt,236
Joe Montana Football (Version B),10,06E-F1E-F7E,Have 5 downs to get 1st down,Official Code - GGCD1.txt,237
Joe Montana Football (Version B),11,001-C8B-A22 + 001-DCB-3B7,*No scoring,Official Code - GGCD1.txt,238
Jurassic Park,,Arcade Stage Codes:,,Official Code - GGCD2.txt,655
Jurassic Park,1,01A-11B-E66,Start with 1 energy point,Official Code - GGCD2.txt,656
Jurassic Park,2,02A-11B-E66,Start with 2 energy points,Official Code - GGCD2.txt,657
Jurassic Park,3,05A-11B-E66,Start with 5 energy points,Official Code - GGCD2.txt,658
Jurassic Park,4,09A-11B-E66,Start with 9 energy points,Official Code - GGCD2.txt,659
Jurassic Park,5,AF6-E68-19A,One hit by an enemy is fatal,Official Code - GGCD2.txt,660
Jurassic Park,6,3A6-E78-2A2,Invincibility,Official Code - GGCD2.txt,661
Jurassic Park,,Action Stage Codes:,,Official Code - GGCD2.txt,662
Jurassic Park,7,01E-2EB-E66,Start with 1 life--1st game only,Official Code - GGCD2.txt,663
Jurassic Park,8,02E-2EB-E66,Start with 2 lives--1st game only,Official Code - GGCD2.txt,664
Jurassic Park,9,05E-2EB-E66,Start with 5 lives--1st game only,Official Code - GGCD2.txt,665
Jurassic Park,10,09E-2EB-E66,Start with 9 lives--1st game only,Official Code - GGCD2.txt,666
Jurassic Park,,Pteranodon Level Codes:,,Official Code - GGCD2.txt,667
Jurassic Park,11,012-509-E62,Hit enemies 1x and they run away,Official Code - GGCD2.txt,668
Jurassic Park,12,052-509-E62,Hit enemies 5x and they run away,Official Code - GGCD2.txt,669
Jurassic Park,13,092-509-E62,Hit enemies 9x and they run away,Official Code - GGCD2.txt,670
Jurassic Park,14,05E-679-E66,Start with 5 lives on continue,Official Code - GGCD2.txt,671
Jurassic Park,15,01E-679-E66,Start with 1 life on continue,Official Code - GGCD2.txt,672
Jurassic Park,16,09E-679-E66,Start with 9 lives on continue,Official Code - GGCD2.txt,673
Jurassic Park,17,C98-26D-19D,Invincibility--action stage only,Official Code - GGCD2.txt,674
Jurassic Park,18,01E-2EB-E66 + 01E-11B-E66,Start first game with 1 life and 1 continue,Official Code - GGCD2.txt,675
Jurassic Park,19,05E-2EB-E66 + 05E-11B-E66,Start first game with 5 lives and 5 continues,Official Code - GGCD2.txt,676
Jurassic Park,20,09E-2EB-E66 + 09E-11B-E66,Start first game with 9 lives and 9 continues,Official Code - GGCD2.txt,677
Jurassic Park,21,3AC-B49-2A2,Infinite lives,Official Code - GGCD2.txt,678
Jurassic Park,22,00E-739-E69,Infinite continues,Official Code - GGCD2.txt,679
Jurassic Park,23,AF8-22D-A20,1 touch by an enemy is fatal,Official Code - GGCD2.txt,680
KLAX,1,003-28C-19A,Unlimited dropped tiles,Official Code - GGCD1.txt,239
KLAX,2,197-3CD-E6E,"Start on wave 25, 30 or 35",Official Code - GGCD1.txt,240
KLAX,3,327-3CD-E6E,"Start on wave 50, 55 or 60",Official Code - GGCD1.txt,241
KLAX,4,637-3CD-E6E,Start on wave 99--don't choose 104 or 109,Official Code - GGCD1.txt,242
KLAX,5,008-72D-193,Rand-omizes goal for completing each wave,Official Code - GGCD1.txt,243
Krusty's Fun House,1,028-52D-E66,Start with 2 lives,Official Code - GGCD1.txt,244
Krusty's Fun House,2,058-52D-E66,Start with 5 lives,Official Code - GGCD1.txt,245
Krusty's Fun House,3,098-52D-E66,Start with 9 lives,Official Code - GGCD1.txt,246
Krusty's Fun House,4,21F-215-19D,Infinite lives,Official Code - GGCD1.txt,247
Krusty's Fun House,5,008-5E5-C42,Infinite energy,Official Code - GGCD1.txt,248
Krusty's Fun House,6,078-87D-C4E,Start with 7 pies,Official Code - GGCD1.txt,249
Krusty's Fun House,7,0B8-87D-C4E,Start with 11 pies,Official Code - GGCD1.txt,250
Krusty's Fun House,8,0F8-87D-C4E,Start with 15 pies,Official Code - GGCD1.txt,251
Krusty's Fun House,9,21C-134-19D,Infinite pies,Official Code - GGCD1.txt,252
Land of Illusion starring Mickey Mouse,1,02F-31D-E66,Start with 3 lives,Official Code - GGCD1.txt,253
Land of Illusion starring Mickey Mouse,2,04F-31D-E66,Start with 5 lives,Official Code - GGCD1.txt,254
