Game,#,Key in…,Effect…,Code Source,Original Order
Breath of Fire 2,5,F0DA-87D4,Main character is different,Official Code - gg_snes.txt,688
Breath of Fire 2,6,74DA-8F64,Start with 50 HP,Official Code - gg_snes.txt,689
Breath of Fire 2,7,10DA-8F64,Start with 100 HP,Official Code - gg_snes.txt,690
Breath of Fire 2,8,B1DA-8F64,Start with 150 HP,Official Code - gg_snes.txt,691
Breath of Fire 2,9,ECDA-8F64,Start with 250 HP,Official Code - gg_snes.txt,692
Breath of Fire 2,10,DFDA-8FA4 + E0DA-8F64,Start with 500 HP,Official Code - gg_snes.txt,693
Breath of Fire 2,11,D4DA-8FA4 + 33DA-8F64,Start with 750 HP,Official Code - gg_snes.txt,694
Breath of Fire 2,12,FEDA-8FA4,Start with a lot of HP,Official Code - gg_snes.txt,695
Breath of Fire 2,13,74DA-8464,Start with 50 AP,Official Code - gg_snes.txt,696
Breath of Fire 2,14,10DA-8464,Start with 100 AP,Official Code - gg_snes.txt,697
Breath of Fire 2,15,B1DA-8464,Start with 150 AP,Official Code - gg_snes.txt,698
Breath of Fire 2,16,ECDA-8464,Start with 250 AP,Official Code - gg_snes.txt,699
Breath of Fire 2,17,DFDA-84A4 + E0DA-8464,Start with 500 AP,Official Code - gg_snes.txt,700
Breath of Fire 2,18,D4DA-84A4 + 33DA-8464,Start with 750 AP,Official Code - gg_snes.txt,701
Breath of Fire 2,19,FEDA-84A4,Start with a lot of AP,Official Code - gg_snes.txt,702
Breath of Fire 2,20,DDDA-8704,Start with 0 strength,Official Code - gg_snes.txt,703
Breath of Fire 2,21,EEDA-8704,Start with MEGA strength,Official Code - gg_snes.txt,704
Breath of Fire 2,22,DDDA-8764,Start with 0 stamina,Official Code - gg_snes.txt,705
Breath of Fire 2,23,EEDA-8764,Start with MEGA stamina,Official Code - gg_snes.txt,706
Breath of Fire 2,24,DDDA-87A4,Start with 0 agility,Official Code - gg_snes.txt,707
Breath of Fire 2,25,EEDA-87A4,Start with MEGA agility,Official Code - gg_snes.txt,708
Breath of Fire 2,26,DDD3-84D4,Start with 0 wisdom,Official Code - gg_snes.txt,709
Breath of Fire 2,27,EED3-84D4,Start with MEGA wisdom,Official Code - gg_snes.txt,710
Breath of Fire 2,28,DDD3-8404,Start with 0 luck,Official Code - gg_snes.txt,711
Breath of Fire 2,29,EED3-8404,Start with MEGA luck,Official Code - gg_snes.txt,712
Breath of Fire 2,30,EED3-87D4,Start with MEGA experience points,Official Code - gg_snes.txt,713
Breath of Fire 2,31,C9FA-EFA6,Infinite HP in battle scenes,Official Code - gg_snes.txt,714
Bubsy,1,766C-1766,Numbered t-shirts worth one more,Official Code - gg_snes.txt,715
Bubsy,2,DDB1-175C,Infinite lives,Official Code - gg_snes.txt,716
Bubsy,3,DD34-4D6D,Start with 1 life,Official Code - gg_snes.txt,717
Bubsy,4,D034-4D6D,Start with 5 lives,Official Code - gg_snes.txt,718
Bubsy,5,4034-4D6D,Start with 25 lives,Official Code - gg_snes.txt,719
Bubsy,6,9D34-4D6D,Start with 50 lives,Official Code - gg_snes.txt,720
Bubsy,7,5934-4D6D,Start with 75 lives,Official Code - gg_snes.txt,721
Bubsy,8,DD60-1FD6,Each yarn ball worth 0,Official Code - gg_snes.txt,722
Bubsy,9,D960-1FD6,Each yarn ball worth 5,Official Code - gg_snes.txt,723
Bubsy,10,FD60-1FD6,Each yarn ball worth 10,Official Code - gg_snes.txt,724
Bubsy,11,DD69-4F6C,Crate of yarn holds 0 instead of 25,Official Code - gg_snes.txt,725
Bubsy,12,9D69-4F6C,Crate of yarn holds 50,Official Code - gg_snes.txt,726
Bubsy,13,5969-4F6C,Crate of yarn holds 75,Official Code - gg_snes.txt,727
Bubsy,14,BB69-4F6C,Crate of yarn holds 99,Official Code - gg_snes.txt,728
Bubsy,15,DF6D-472A,Start on chapter 2,Official Code - gg_snes.txt,729
Bubsy,16,D46D-472A,Start on chapter 3,Official Code - gg_snes.txt,730
Bubsy,17,D76D-472A,Start on chapter 4,Official Code - gg_snes.txt,731
Bubsy,18,D06D-472A,Start on chapter 5,Official Code - gg_snes.txt,732
Bubsy,19,D96D-472A,Start on chapter 6,Official Code - gg_snes.txt,733
Bubsy,20,D16D-472A,Start on chapter 7,Official Code - gg_snes.txt,734
Bubsy,21,D66D-472A,Start on chapter 8,Official Code - gg_snes.txt,735
Bubsy,22,DC6D-472A,Start on chapter 9,Official Code - gg_snes.txt,736
Bubsy,23,DA6D-472A,Start on chapter 10,Official Code - gg_snes.txt,737
Bubsy,24,D26D-472A,Start on chapter 11,Official Code - gg_snes.txt,738
Bubsy,25,D36D-472A,Start on chapter 12,Official Code - gg_snes.txt,739
Bubsy,26,DE6D-472A,Start on chapter 13,Official Code - gg_snes.txt,740
Bubsy,27,FD6D-472A,Start on chapter 14,Official Code - gg_snes.txt,741
Bubsy,28,FF6D-472A,Start on Chapter 15,Official Code - gg_snes.txt,742
Bubsy,29,F46D-472A,Start on Chapter 16,Official Code - gg_snes.txt,743
Bubsy,30,946B-1D8B,Bogus jump,Official Code - gg_snes.txt,744
Bubsy,31,716B-1D8B,Super jump,Official Code - gg_snes.txt,745
Bubsy,32,436B-1D8B,Mega-jump,Official Code - gg_snes.txt,746
Bubsy,33,DDB4-3404,Infinite time,Official Code - gg_snes.txt,747
Bugs Bunny in Rabbit Rampage,1,C28C-4FAF,Infinite energy,Official Code - gg_snes.txt,748
Bugs Bunny in Rabbit Rampage,2,DC60-CD0D,Start and continue with 10 lives,Official Code - gg_snes.txt,749
Bugs Bunny in Rabbit Rampage,3,D460-CD0D,Start and continue with 2 lives,Official Code - gg_snes.txt,750
Bugs Bunny in Rabbit Rampage,4,DDA3-3D07,Infinite lives,Official Code - gg_snes.txt,751
Bugs Bunny in Rabbit Rampage,5,A38C-4FAF,Take minimal damage,Official Code - gg_snes.txt,752
Bugs Bunny in Rabbit Rampage,6,DD88-476F,Full energy from carrots,Official Code - gg_snes.txt,753
Bugs Bunny in Rabbit Rampage,7,DDBD-47DD + DDB2-440D,Spin attack drains no energy,Official Code - gg_snes.txt,754
Bugs Bunny in Rabbit Rampage,8,D4BD-47DD + D4B2-4402,Spin attack drains more energy,Official Code - gg_snes.txt,755
Bugs Bunny in Rabbit Rampage,9,F0B4-1404,Moon-jumping Bugs(tm),Official Code - gg_snes.txt,756
Bugs Bunny in Rabbit Rampage,10,0DB4-1404 + E0B7-1DD4,Super jumping Bugs,Official Code - gg_snes.txt,757
Castlevania Dracula X,1,C96D-17FF,Infinite energy,Official Code - gg_snes.txt,758
Castlevania Dracula X,2,4D21-1707,Start with half energy,Official Code - gg_snes.txt,759
Castlevania Dracula X,3,F421-1707,Start with 1/4 energy,Official Code - gg_snes.txt,760
Castlevania Dracula X,4,7D21-1707,Start with 3/4 energy,Official Code - gg_snes.txt,761
Castlevania Dracula X,5,DD29-1763,Small hearts worth 0,Official Code - gg_snes.txt,762
Castlevania Dracula X,6,FD29-1763,Small hearts worth 10,Official Code - gg_snes.txt,763
Castlevania Dracula X,7,4929-1763,Small hearts worth 25,Official Code - gg_snes.txt,764
Castlevania Dracula X,8,C9A6-3D94,Item Crash doesnÆt use hearts,Official Code - gg_snes.txt,765
Castlevania Dracula X,9,6D81-170F,Start with 99 hearts,Official Code - gg_snes.txt,766
Castlevania Dracula X,10,9D81-170F,Start with 50 hearts,Official Code - gg_snes.txt,767
Castlevania Dracula X,11,4981-170F,Start with 25 hearts,Official Code - gg_snes.txt,768
Castlevania Dracula X,12,DD85-1D6F,Start with 1 life,Official Code - gg_snes.txt,769
Castlevania Dracula X,13,DB85-1D6F,Start with 10 lives,Official Code - gg_snes.txt,770
Castlevania Dracula X,14,4085-1D6F,Start with 25 lives,Official Code - gg_snes.txt,771
Castlevania Dracula X,15,0B85-1D6F,Start with 50 lives,Official Code - gg_snes.txt,772
Castlevania Dracula X,16,BB85-1D6F,Start with 99 lives,Official Code - gg_snes.txt,773
Castlevania Dracula X,17,C9AF-47A7,Infinite lives,Official Code - gg_snes.txt,774
Castlevania Dracula X,18,49A4-44D7,Start with 25 hearts after you die,Official Code - gg_snes.txt,775
Castlevania Dracula X,19,9DA4-44D7,Start with 50 hearts after you die,Official Code - gg_snes.txt,776
Castlevania Dracula X,20,BBA4-44D7,Start with 99 hearts after you die,Official Code - gg_snes.txt,777
Castlevania Dracula X,21,DD6F-CFBF,No Invincibility after getting hit,Official Code - gg_snes.txt,778
Castlevania Dracula X,22,EE6F-CFBF,More invincibility after getting hit,Official Code - gg_snes.txt,779
Castlevania Dracula X,23,C969-CD2D,1 hit and you're invincible,Official Code - gg_snes.txt,780
Chessmaster,1,C9C7-D76F,White player's timer is stopped,Official Code - gg_snes.txt,781
Chessmaster,2,C9C9-DFDF,Black player's timer is stopped,Official Code - gg_snes.txt,782
Chessmaster,3,56C4-D46F,Timers count 2x as slow,Official Code - gg_snes.txt,783
Chessmaster,4,80C4-D46F,Timers count 3x times as slow,Official Code - gg_snes.txt,784
Chessmaster,5,F3C4-D46F,Timers count 2x as fast,Official Code - gg_snes.txt,785
Chessmaster,6,F0C4-D46F,Timers count 3x times as fast,Official Code - gg_snes.txt,786
Chester Cheetah: Too Cool to Fool,1,3CBF-0D69,Infinite life points,Official Code - gg_snes.txt,787
Chester Cheetah: Too Cool to Fool,2,D469-DFD9,Start with 2 life points,Official Code - gg_snes.txt,788
Chester Cheetah: Too Cool to Fool,3,DD69-DFD9,Start with 0 life points,Official Code - gg_snes.txt,789
Chester Cheetah: Too Cool to Fool,4,D965-D7DB,Badges worth 5,Official Code - gg_snes.txt,790
Chester Cheetah: Too Cool to Fool,5,4965-D7DB,Badges worth 25,Official Code - gg_snes.txt,791
Chester Cheetah: Too Cool to Fool,6,9D65-D7DB,Badges worth 50,Official Code - gg_snes.txt,792
Chester Cheetah: Too Cool to Fool,7,A26F-04D4,Infinite credits,Official Code - gg_snes.txt,793
Chester Cheetah: Too Cool to Fool,8,3C60-04D9,Invincibility (Chester(tm) blinks)--you may freeze if you get the guitar and fall in water (have to reset),Official Code - gg_snes.txt,794
Chrono Trigger,1,EEDD-7F5D,Start with a higher max. HP,Official Code - gg_snes.txt,881
Chrono Trigger,2,63DD-745D,Start with a higher max. MP,Official Code - gg_snes.txt,882
Chrono Trigger,3,BDDD-74ED,Start with max. power,Official Code - gg_snes.txt,883
Chrono Trigger,4,BDDD-777D,Start with max. stamina,Official Code - gg_snes.txt,884
Chrono Trigger,5,BDDD-775D,Start with max. speed,Official Code - gg_snes.txt,885
Chrono Trigger,6,BDDD-778D,Start with max. magic,Official Code - gg_snes.txt,886
Chrono Trigger,7,BDDD-77ED,Start with max. hit ratio,Official Code - gg_snes.txt,887
Chrono Trigger,8,BDDF-7D7D,Start with max. evade,Official Code - gg_snes.txt,888
Chrono Trigger,9,BDDF-7D5D,Start with max. magic defense,Official Code - gg_snes.txt,889
Clay Fighter,1,6280-DD6F,"Enable Blob's Bomb(tm) move--(away, away+down, down, towards+down, towards, punch)",Official Code - gg_snes.txt,795
Clay Fighter,,"FOR ""ALWAYS FIGHT"" CODES, YOU MUST CONTINUE AFTER EACH MATCH WHETHER YOU WIN OR LOSE",,Official Code - gg_snes.txt,796
Clay Fighter,2,DD4A-8548 + DD9C-E53E,Always fight Bad Mr. Frosty(tm) after 1st match,Official Code - gg_snes.txt,797
Clay Fighter,3,DD4A-8548 + DF9C-E53E,Always fight Taffy(tm) after 1st match,Official Code - gg_snes.txt,798
Clay Fighter,4,DD4A-8548 + D49C-E53E,Always fight Tiny(tm) after 1st match,Official Code - gg_snes.txt,799
Clay Fighter,5,DD4A-8548 + D79C-E53E,Always fight The Blob(tm) after 1st match,Official Code - gg_snes.txt,800
Clay Fighter,6,DD4A-8548 + D09C-E53E,Always fight Blue Suede Goo(tm) after 1st match,Official Code - gg_snes.txt,801
Clay Fighter,7,DD4A-8548 + D99C-E53E,Always fight Ickybod Clay(tm) after 1st match,Official Code - gg_snes.txt,802
Clay Fighter,8,DD4A-8548 + D19C-E53E,Always fight Helga(tm) after 1st match,Official Code - gg_snes.txt,803
Clay Fighter,9,DD4A-8548 + D59C-E53E,Always fight Bonker(tm) after 1st match,Official Code - gg_snes.txt,804
Clay Fighter,10,DD4A-8548 + D69C-E53E,Always fight N. Boss(tm) after 1st match,Official Code - gg_snes.txt,805
Clay Fighter,11,FDF7-E5CE,Start with 1/6 health--1st round,Official Code - gg_snes.txt,806
Clay Fighter,12,4DF7-E5CE,Start with 1/3 health--1st round,Official Code - gg_snes.txt,807
Clay Fighter,13,7DF7-E5CE,Start with 1/2 health--1st round,Official Code - gg_snes.txt,808
Clay Fighter,14,0DF7-E5CE,Start with 2/3 health--1st round,Official Code - gg_snes.txt,809
Clay Fighter,15,9DF7-E5CE,Start with 5/6 health--1st round,Official Code - gg_snes.txt,810
Clay Fighter,16,FD4A-E01C,Start with 1/6 health--2nd and later rounds,Official Code - gg_snes.txt,811
Clay Fighter,17,4D4A-E01C,Start with 1/3 health--2nd and later rounds,Official Code - gg_snes.txt,812
Clay Fighter,18,7D4A-E01C,Start with 1/2 health--2nd and later rounds,Official Code - gg_snes.txt,813
Clay Fighter,19,0D4A-E01C,Start with 2/3 health--2nd and later rounds,Official Code - gg_snes.txt,814
Clay Fighter,20,9D4A-E01C,Start with 5/6 health--2nd and later rounds,Official Code - gg_snes.txt,815
Clay Fighter,,"TO MAKE CODES 21 THRU 76 INTO ""DO NO DAMAGE"" CODES, CHANGE EACH ""7D"" TO ""DD"" (MAY NOT WORK RIGHT IN EVERY CASE)",,Official Code - gg_snes.txt,816
Clay Fighter,,Bad Mr. Frosty Codes:,,Official Code - gg_snes.txt,817
Clay Fighter,21,7D46-E1C2 + 7D46-E132 + 7D46-E542 + 7D46-E512 + 7D46-E5C2,Bad Mr. Frosty's Brutal Punches do more damage,Official Code - gg_snes.txt,818
Clay Fighter,22,7D46-E532 + 7D4B-E042 + 7D4B-E012 + 7D4B-E0C2 + 7D4B-E032,Bad Mr. Frosty's Medium Punches do more damage,Official Code - gg_snes.txt,819
Clay Fighter,23,7D4B-E942 + 7D4B-E912 + 7D4B-E9C2 + 7D4B-E932 + 7D4B-E142,Bad Mr. Frosty's Quick Punches do more damage,Official Code - gg_snes.txt,820
Clay Fighter,24,7D4B-E112 + 7D4B-E1C2 + 7D4B-E132 + 7D4B-E542 + 7D4B-E512,Bad Mr. Frosty's Brutal Kicks do more damage,Official Code - gg_snes.txt,821
Clay Fighter,25,7D4B-E5C2 + 7D4B-E532 + 7D4C-E042 + 7D4C-E012 + 7D4C-E0C2,Bad Mr. Frosty's Medium Kicks do more damage,Official Code - gg_snes.txt,822
Clay Fighter,26,7D4C-E032 + 7D4C-E942 + 7D4C-E912 + 7D4C-E9C2 + 7D4C-E932,Bad Mr. Frosty's Quick Kicks do more damage,Official Code - gg_snes.txt,823
Clay Fighter,27,7D4C-E142,Bad Mr. Frosty's Snow Ball (all punches) does more damage,Official Code - gg_snes.txt,824
Clay Fighter,,Taffy Codes:,,Official Code - gg_snes.txt,825
Clay Fighter,28,7D48-E0C2 + 7D48-E032 + 7D48-E942 + 7D48-E912 + 7D48-E9C2,Taffy's Brutal Punches do more damage,Official Code - gg_snes.txt,826
Clay Fighter,29,7D48-E932 + 7D48-E142 + 7D48-E112 + 7D48-E1C2 + 7D48-E132,Taffy's Medium Punches do more damage,Official Code - gg_snes.txt,827
Clay Fighter,30,7D48-E542 + 7D48-E512 + 7D48-E5C2 + 7D48-E532 + 7D4A-E042,Taffy's Quick Punches do more damage,Official Code - gg_snes.txt,828
Clay Fighter,31,7D4A-E012 + 7D4A-E0C2 + 7D4A-E032 + 7D4A-E942 + 7D4A-E912,Taffy's Brutal Kicks do more damage,Official Code - gg_snes.txt,829
Clay Fighter,32,7D4A-E9C2 + 7D4A-E932 + 7D4A-E142 + 7D4A-E112 + 7D4A-E1C2,Taffy's Medium kick does more damage,Official Code - gg_snes.txt,830
Clay Fighter,33,7D4A-E132 + 7D4A-E542 + 7D4A-7513 + 7D4A-E5C2 + 7D4A-E532,Taffy's Quick Kicks do more damage--NOT IN CROUCH,Official Code - gg_snes.txt,831
Clay Fighter,34,7D42-E912,Taffy's Whack (all punches) does more damage,Official Code - gg_snes.txt,832
Clay Fighter,35,7D42-E9C2,Taffy's Whack (all kicks) does more damage,Official Code - gg_snes.txt,833
Clay Fighter,,Tiny Codes:,,Official Code - gg_snes.txt,834
Clay Fighter,36,7D42-E1C2 + 7D42-E132 + 7D42-E542 + 7D42-E512 + 7D42-E5C2,Tiny's Brutal Punches do more damage,Official Code - gg_snes.txt,835
Clay Fighter,37,7D42-E532 + 7D43-E042 + 7D43-E012 + 7D43-E0C2 + 7D43-E032,Tiny's Medium Punches do more damage,Official Code - gg_snes.txt,836
Clay Fighter,38,7D43-E942 + 7D43-E912 + 7D43-E9C2 + 7D43-E932 + 7D43-E142,Tiny's Quick Punches do more damage,Official Code - gg_snes.txt,837
Clay Fighter,39,7D43-E112 + 7D43-E1C2 + 7D43-E132 + 7D43-E542 + 7D43-E512,Tiny's Brutal Kicks do more damage,Official Code - gg_snes.txt,838
Clay Fighter,40,7D43-E5C2 + 7D43-E532 + 7D4E-E042 + 7D4E-E012 + 7D4E-E0C2,Tiny's Medium Kicks do more damage,Official Code - gg_snes.txt,839
Clay Fighter,41,7D4E-E032 + 7D4E-E942 + 7D4E-E912 + 7D4E-E9C2 + 7D4E-E932,Tiny's Quick Kicks do more damage,Official Code - gg_snes.txt,840
Clay Fighter,42,7D4E-E142,Tiny's Medicine Ball Does more damage,Official Code - gg_snes.txt,841
Clay Fighter,43,7D4E-E512 ,Tiny's Sucker Punch does more damage,Official Code - gg_snes.txt,842
Clay Fighter,,Blob Codes:,,Official Code - gg_snes.txt,843
Clay Fighter,44,7D4D-70C3 + 7D4D-7033 + 7D4D-7943 + 7D4D-7913 + 7D4D-79C3,Blob's Brutal Punches do more damage,Official Code - gg_snes.txt,844
Clay Fighter,45,7D4D-7933 + 7D4D-7143 + 7D4D-7113 + 7D4D-71C3 + 7D4D-7133,Blob's Medium Punches do more damage,Official Code - gg_snes.txt,845
Clay Fighter,46,7D4D-7543 + 7D4D-7513 + 7D4D-75C3 + 7D4D-7533 + 7D4F-7043,Blob's Quick Punches do more damage,Official Code - gg_snes.txt,846
Clay Fighter,47,7D4F-7013 + 7D4F-70C3 + 7D4F-7033 + 7D4F-7943 + 7D4F-7913,Blob's Brutal kick does more damage,Official Code - gg_snes.txt,847
Clay Fighter,48,7D4F-79C3 + 7D4F-7933 + 7D4F-7143 + 7D4F-7113 + 7D4F-71C3,Blob's Medium Kicks do more damage,Official Code - gg_snes.txt,848
Clay Fighter,49,7D4F-7133 + 7D4F-7543 + 7D4F-7513 + 7D4F-75C3 + 7D4F-7533,Blob's Quick Kicks do more damage,Official Code - gg_snes.txt,849
Clay Fighter,,Blue Suede Goo Codes:,,Official Code - gg_snes.txt,850
Clay Fighter,50,7D44-71C3 + 7D44-7133 + 7D44-7543 + 7D44-7513 + 7D44-75C3,Blue Suede Goo's Brutal Punches do more damage,Official Code - gg_snes.txt,851
Clay Fighter,51,7D44-7533 + 7D47-7043 + 7D47-7013 + 7D47-70C3 + 7D47-7033,Blue Suede Goo's Medium Punches do more damage,Official Code - gg_snes.txt,852
Clay Fighter,52,7D47-7943 + 7D47-7913 + 7D47-79C3 + 7D47-7933 + 7D47-7143,Blue Suede Goo's Quick Punches do more damage,Official Code - gg_snes.txt,853
Clay Fighter,53,7D47-7113 + 7D47-71C3 + 7D47-7133 + 7D47-7543 + 7D47-7513,Blue Suede Goo's Brutal Kicks do more damage,Official Code - gg_snes.txt,854
Clay Fighter,54,7D47-75C3 + 7D47-7533 + 7D40-7043 + 7D40-7013 + 7D40-70C3,Blue Suede Goo's Medium Kicks do more damage,Official Code - gg_snes.txt,855
Clay Fighter,55,7D40-7033 + 7D40-7943 + 7D40-7913 + 7D40-79C3 + 7D40-7933,Blue Suede Goo's Quick Kicks do more damage,Official Code - gg_snes.txt,856
Clay Fighter,,Ickybod Clay Codes:,,Official Code - gg_snes.txt,857
Clay Fighter,56,7D49-70C3 + 7D49-7033 + 7D49-7943 + 7D49-7913 + 7D49-79C3,Ickybod Clay's Brutal Punches do more damage,Official Code - gg_snes.txt,858
Clay Fighter,57,7D49-7933 + 7D49-7143 + 7D49-7113 + 7D49-71C3 + 7D49-7133,Ickybod Clay's Medium Punches do more damage,Official Code - gg_snes.txt,859
Clay Fighter,58,7D49-7543 + 7D49-7513 + 7D49-75C3 + 7D49-7533 + 7D41-7043,Ickybod Clay's Quick Punches do more damage,Official Code - gg_snes.txt,860
Clay Fighter,59,7D41-7013 + 7D41-70C3 + 7D41-7033 + 7D41-7943 + 7D41-7913,Ickybod Clay's Brutal Kicks do more damage,Official Code - gg_snes.txt,861
Clay Fighter,60,7D41-79C3 + 7D41-7933 + 7D41-7143 + 7D41-7113 + 7D41-71C3,Ickybod Clay's Medium Kicks do more damage,Official Code - gg_snes.txt,862
Clay Fighter,61,7D41-7133 + 7D41-7543 + 7D41-7513 + 7D41-75C3 + 7D41-7533,Ickybod Clay's Quick Kicks do more damage,Official Code - gg_snes.txt,863
Clay Fighter,62,7D45-7013 ,Ickybod Clay's Ecto Punch does more damage,Official Code - gg_snes.txt,864
Clay Fighter,,Helga Codes;,,Official Code - gg_snes.txt,865
Clay Fighter,63,7D45-71C3 + 7D45-7133 + 7D45-7543 + 7D45-7513 + 7D45-75C3,Helga's Brutal Punches do more damage,Official Code - gg_snes.txt,866
Clay Fighter,64,7D45-7533 + 7D46-7043 + 7D46-7013 + 7D46-70C3 + 7D46-7033,Helga's Medium Punches do more damage,Official Code - gg_snes.txt,867
Clay Fighter,65,7D46-7943 + 7D46-7913 + 7D46-79C3 + 7D46-7933 + 7D46-7143,Helga's Quick Punches do more damage,Official Code - gg_snes.txt,868
Clay Fighter,66,7D46-7113 + 7D46-71C3 + 7D46-7133 + 7D46-7543 + 7D46-7513,Helga's Brutal Kicks do more damage,Official Code - gg_snes.txt,869
Clay Fighter,67,7D46-75C3 + 7D46-7533 + 7D4B-7043 + 7D4B-7013 + 7D4B-70C3,Helga's Medium Kicks do more damage,Official Code - gg_snes.txt,870
Clay Fighter,68,7D46-5033 + 7D4B-7943 + 7D4B-7913 + 7D4B-79C3 + 7D4B-7933,Helga's Quick Kicks do more damage--NOT FAR AWAY,Official Code - gg_snes.txt,871
Clay Fighter,69,7D4B-71C3,Helga's Viking Ram does more damage,Official Code - gg_snes.txt,872
Clay Fighter,,Bonker Codes:,,Official Code - gg_snes.txt,873
Clay Fighter,70,7D4C-70C3 + 7D4C-7033 + 7D4C-7943 + 7D4C-7913 + 7D4C-79C3,Bonker's Brutal Punches do more damage,Official Code - gg_snes.txt,874
Clay Fighter,71,7D4C-7933 + 7D4C-7143 + 7D4C-7113 + 7D4C-71C3 + 7D4C-7133,Bonker's Medium Punches do more damage,Official Code - gg_snes.txt,875
Clay Fighter,72,7D4C-7543 + 7D4C-7513 + 7D4C-75C3 + 7D4C-7533 + 7D48-7043,Bonker's Quick Punches do more damage,Official Code - gg_snes.txt,876
Clay Fighter,73,7D48-7013 + 7D48-70C3 + 7D48-7033 + 7D48-7943 + 7D48-7913,Bonker's Brutal Kicks do more damage,Official Code - gg_snes.txt,877
Clay Fighter,74,7D48-79C3 + 7D48-7933 + 7D48-7143 + 7D48-7113 + 7D48-71C3,Bonker's Medium Kicks do more damage,Official Code - gg_snes.txt,878
Clay Fighter,75,7D48-7133 + 7D48-7543 + 7D48-7513 + 7D48-75C3 + 7D48-7533,Bonker's Quick Kicks do more damage,Official Code - gg_snes.txt,879
Clay Fighter,76,7D4A-7043,Bonker's Cutting Cartwheel does more damage,Official Code - gg_snes.txt,880
Clay Fighter 2: Judgement Clay,1,4D08-E4A1,Select more speed in options,Official Code - gg_snes.txt,890
Clay Fighter 2: Judgement Clay,2,DB0B-E4D1,Select more difficulty in options,Official Code - gg_snes.txt,891
Clay Fighter 2: Judgement Clay,3,8F59-EDA7,Both players jump off the screen,Official Code - gg_snes.txt,892
Clay Fighter 2: Judgement Clay,4,CB51-7D64 + 6251-7F04 + 4651-7F64 + F651-7FA4,Infinite energy and infinite time,Official Code - gg_snes.txt,893
Clay Fighter 2: Judgement Clay,,Codes for The Blob,,Official Code - gg_snes.txt,894
Clay Fighter 2: Judgement Clay,5,EE0C-77E9,Blob spit kills,Official Code - gg_snes.txt,895
Clay Fighter 2: Judgement Clay,6,EE0E-7479,Buzz saw kills,Official Code - gg_snes.txt,896
Clay Fighter 2: Judgement Clay,7,EE09-5789,Rocket-anvil attack kills,Official Code - gg_snes.txt,897
Clay Fighter 2: Judgement Clay,,Codes for Hoppy,,Official Code - gg_snes.txt,898
Clay Fighter 2: Judgement Clay,8,EEB0-5D7C,Spinning carrot kills,Official Code - gg_snes.txt,899
Clay Fighter 2: Judgement Clay,9,EEBB-5F8C,Spin kick towards(special move) kills,Official Code - gg_snes.txt,900
Clay Fighter 2: Judgement Clay,,Codes for Octo,,Official Code - gg_snes.txt,901
Clay Fighter 2: Judgement Clay,10,EE1C-5785,Brutal cartwheel kills (when close),Official Code - gg_snes.txt,902
Clay Fighter 2: Judgement Clay,11,EE15-8DE5,Ground spin kills,Official Code - gg_snes.txt,903
Clue,1,CBBC-0D07 + 3CBC-0DA7 + DDBC-0D67,Always roll a 1,Official Code - gg_snes.txt,904
Clue,2,CBBC-0D07 + 3CBC-0DA7 + DFBC-0D67,Always roll a 2,Official Code - gg_snes.txt,905
Clue,3,CBBC-0D07 + 3CBC-0DA7 + D4BC-0D67,Always roll a 3,Official Code - gg_snes.txt,906
Clue,4,CBBC-0D07 + 3CBC-0DA7 + D7BC-0D67,Always roll a 4,Official Code - gg_snes.txt,907
Clue,5,CBBC-0D07 + 3CBC-0DA7 + D0BC-0D67,Always roll a 5,Official Code - gg_snes.txt,908
Clue,6,CBBC-0D07 + 3CBC-0DA7 + D9BC-0D67,Always roll a 6,Official Code - gg_snes.txt,909
Clue,7,BDBA-D464,Allow no interrogations instead of 2,Official Code - gg_snes.txt,910
Clue,8,DFBA-D4D4,Allow only 1 interrogation,Official Code - gg_snes.txt,911
Clue,9,D7BA-D4D4,Allow 3 interrogations,Official Code - gg_snes.txt,912
Clue,10,D0BA-D4D4,Allow 4 interrogations,Official Code - gg_snes.txt,913
Clue,11,D9BA-D4D4,Allow 5 interrogations,Official Code - gg_snes.txt,914
Clue,12,8B83-070F,Infinite interrogations,Official Code - gg_snes.txt,915
Congo's Capers,1,DDAC-4F09,Start with 1 life,Official Code - gg_snes.txt,926
Congo's Capers,2,D9AC-4F09,Start with 6 lives,Official Code - gg_snes.txt,927
Congo's Capers,3,D6AC-4F09,Start with 9 lives,Official Code - gg_snes.txt,928
Congo's Capers,4,DDB0-44D4,1 life after continue,Official Code - gg_snes.txt,929
Congo's Capers,5,D9B0-44D4,6 lives after continue,Official Code - gg_snes.txt,930
Congo's Capers,6,D6B0-44D4,9 lives after continue,Official Code - gg_snes.txt,931
Congo's Capers,7,DDEC-CF6D,Infinite lives,Official Code - gg_snes.txt,932
Congo's Capers,8,64B9-4FD4,Start as Super Congo,Official Code - gg_snes.txt,933
Congo's Capers,9,CB69-34D7,Stay as Super Congo (you may change if you walk on spikes),Official Code - gg_snes.txt,934
Congo's Capers,10,CBB2-340D + D4B2-346D,1 ruby turns you into Super Congo,Official Code - gg_snes.txt,935
Contra III -- The Alien Wars,1,22BB-AD01,Infinite lives--side-view levels,Official Code - gg_snes.txt,936
Contra III -- The Alien Wars,2,2264-D760,Infinite bombs--side-view levels,Official Code - gg_snes.txt,937
