Game,#,Key in…,Effect…,Code Source,Original Order
DuckTales 2,2,APONPXAA,Take more damage,Official Code - gg_nes.htm,1612
DuckTales 2,3,GAONPXAA,Take less damage,Official Code - gg_nes.htm,1613
DuckTales 2,4,ZAONPXAA,Take very little damage,Official Code - gg_nes.htm,1614
DuckTales 2,5,ASNKPAAL,Start with full energy,Official Code - gg_nes.htm,1615
DuckTales 2,6,AONKPAAL,Start with a lot less energy,Official Code - gg_nes.htm,1616
DuckTales 2,7,PAXSPZAA,Have lots of money,Official Code - gg_nes.htm,1617
DuckTales 2,8,IEKSPLPA,"$5,000 cash from small diamonds",Official Code - gg_nes.htm,1618
DuckTales 2,9,PEKSPLPE,"$9,000 cash from small diamonds",Official Code - gg_nes.htm,1619
DuckTales 2,10,AAEKAPZA,Start with 1 life,Official Code - gg_nes.htm,1620
DuckTales 2,11,IAEKAPZA,Start with 6 lives,Official Code - gg_nes.htm,1621
DuckTales 2,12,AAEKAPZE,Start with 9 lives,Official Code - gg_nes.htm,1622
Dungeon Magic,1,OVVLGLSV + ZEVLIUYL,Take less damage,Official Code - gg_nes.htm,1623
Dungeon Magic,2,SXVLTLSA,Take no damage except from scorpions,Official Code - gg_nes.htm,1624
Dungeon Magic,3,GTKIITAA,Start with 100 gold pieces,Official Code - gg_nes.htm,1625
Dungeon Magic,4,ZAKIITAA + PGKSGTAG,Start with 512 gold pieces,Official Code - gg_nes.htm,1626
Dungeon Magic,5,PXSTLZPG + AXSTYZAG,Stay at the Inn for free,Official Code - gg_nes.htm,1627
Dungeon Magic,6,PXUVXTPG + AXUVVTAG,Items at Grocer's shop are free,Official Code - gg_nes.htm,1628
Dungeon Magic,7,PXENPLPG + AXENILAG,Items at Armory are free,Official Code - gg_nes.htm,1629
Dynowarz--The Destruction of Spondylus,1,PANSAEPX + GZNITAVG,Mostly invincible,Official Code - gg_nes.htm,1630
Dynowarz--The Destruction of Spondylus,2,ATSIOGSZ,No harm from spikes,Official Code - gg_nes.htm,1631
Dynowarz--The Destruction of Spondylus,3,AAVNVPLA,No harm from any dinosaur,Official Code - gg_nes.htm,1632
Dynowarz--The Destruction of Spondylus,4,AVNTNKXA,Infinite shield,Official Code - gg_nes.htm,1633
Dynowarz--The Destruction of Spondylus,5,TAXGLPPA,Start at level 2,Official Code - gg_nes.htm,1634
Dynowarz--The Destruction of Spondylus,6,ZAXGLPPE,Start at level 3,Official Code - gg_nes.htm,1635
Dynowarz--The Destruction of Spondylus,7,TAXGLPPE,Start at level 4,Official Code - gg_nes.htm,1636
Dynowarz--The Destruction of Spondylus,8,ZPXGLPPA,Start at level 5,Official Code - gg_nes.htm,1637
Dynowarz--The Destruction of Spondylus,9,YEXIYLLA,Mega-jump power,Official Code - gg_nes.htm,1638
Dynowarz--The Destruction of Spondylus,10,LANSIZPA,Speed up left and right,Official Code - gg_nes.htm,1639
Elevator Action,1,GXEUOUVK,Player 1 has infinite lives,Official Code - gg_nes.htm,1640
Elevator Action,2,AAULNLZA,Player 1 starts with 1 life,Official Code - gg_nes.htm,1641
Elevator Action,3,IAULNLZA,Player 1 starts with 6 lives,Official Code - gg_nes.htm,1642
Elevator Action,4,AAULNLZE,Player 1 starts with 9 lives,Official Code - gg_nes.htm,1643
Elevator Action,5,IEVUULZA,Player 2 starts with 6 lives,Official Code - gg_nes.htm,1644
Elevator Action,6,AEVUULZE,Player 2 starts with 9 lives,Official Code - gg_nes.htm,1645
Elevator Action,7,PESIAYLA + NNUSZNSN,Slower man,Official Code - gg_nes.htm,1646
Elevator Action,8,IESIAYLA + XNUSZNSN,Faster man,Official Code - gg_nes.htm,1647
Elevator Action,9,GASTLPTA,Can only shoot one bullet,Official Code - gg_nes.htm,1648
Elevator Action,10,ZAVTLOAE + VYVTYOEY,Faster bullets,Official Code - gg_nes.htm,1649
Elevator Action,11,GAVTLOAA + KYVTYOEN,Slower bullets,Official Code - gg_nes.htm,1650
Elevator Action,12,GEONGPZA + XNXNGOVN,Faster enemy,Official Code - gg_nes.htm,1651
Elevator Action,13,PEONGPZA + NNXNGOVN,Slower enemy,Official Code - gg_nes.htm,1652
Eliminator Boat Duel,1,IZEEZZGA,Start with 36 nitros,Official Code - gg_nes.htm,1653
Eliminator Boat Duel,2,AAEEZZGA,Start with 0 nitros,Official Code - gg_nes.htm,1654
Eliminator Boat Duel,3,SZVSVNVS,Almost infinite nitros--no on buoy stage,Official Code - gg_nes.htm,1655
Eliminator Boat Duel,4,IENEYPPA,"Boat starts with full turbo, steering, hull, max engine power",Official Code - gg_nes.htm,1656
Eliminator Boat Duel,5,SXUGOEVS,Have full hull strength,Official Code - gg_nes.htm,1657
Excitebike,1,SXXTYUVV,Never overheat,Official Code - gg_nes.htm,1671
Excitebike,2,YEXIKOYA,Recover fast after crashes,Official Code - gg_nes.htm,1672
Excitebike,3,ENUKGEAP + GESGPALA,Turbo speed on 'A' button,Official Code - gg_nes.htm,1673
Excitebike,4,EVUKGEAP + TESGPALA,Mega turbo speed on 'A' button,Official Code - gg_nes.htm,1674
Excitebike,5,PEXIEZLA,Reduced enemy bikes in game B,Official Code - gg_nes.htm,1675
Excitebike,6,AAUSEYAO,Timer runs at half speed,Official Code - gg_nes.htm,1676
Excitebike,7,GAUSEYAP,Timer runs at quarter speed,Official Code - gg_nes.htm,1677
F-15 City War,1,PEVYGPIA,Start with 1 life,Official Code - gg_nes.htm,1678
F-15 City War,2,PEVYGPIE,Start with 9 lives,Official Code - gg_nes.htm,1679
F-15 City War,3,SZOYYLVG,Infinite lives for 3-D sections,Official Code - gg_nes.htm,1680
F-15 City War,4,SXOIYIVG,Infinite lives for top-view sections,Official Code - gg_nes.htm,1681
F-15 City War,5,GXOEIUVN + GXVALUVS,Slower left and right movement on 3-D sections,Official Code - gg_nes.htm,1682
F-15 City War,6,GXEETVVS,No forward movement on top-view sections,Official Code - gg_nes.htm,1683
Fantasy Zone,1,OZEVYTVK,Infinite lives,Official Code - gg_nes.htm,1694
Fantasy Zone,2,PAXVOPLA,Start with 1 life,Official Code - gg_nes.htm,1695
Fantasy Zone,3,TAXVOPLA,Start with 6 lives,Official Code - gg_nes.htm,1696
Fantasy Zone,4,PAXVOPLE,Start with 9 lives,Official Code - gg_nes.htm,1697
Fantasy Zone,5,OXETOAVK,Keep bought weapon for a life,Official Code - gg_nes.htm,1698
Fantasy Zone,6,OXETOAVK + OGOVATSE,Keep bought weapon until next shop visit,Official Code - gg_nes.htm,1699
Fantasy Zone,7,AAOVKTPA,Autofire on all weapons,Official Code - gg_nes.htm,1700
Fantasy Zone,8,PASVYYAA,Start on level 2,Official Code - gg_nes.htm,1701
Fantasy Zone,9,ZASVYYAA,Start on level 3,Official Code - gg_nes.htm,1702
Fantasy Zone,10,LASVYYAA,Start on level 4,Official Code - gg_nes.htm,1703
Fantasy Zone,11,GASVYYAA,Start on level 5,Official Code - gg_nes.htm,1704
Fantasy Zone,12,IASVYYAA,Start on level 6,Official Code - gg_nes.htm,1705
Fantasy Zone,13,TASVYYAA,Start on level 7,Official Code - gg_nes.htm,1706
Faria,1,AAVZSPZA,Get 250 arrows when buying any amount of arrows,Official Code - gg_nes.htm,1707
Faria,2,SZXGINVK,Infinite batteries,Official Code - gg_nes.htm,1708
Faria,3,SXOLYOVK,Infinite bombs,Official Code - gg_nes.htm,1709
Faria,4,SAOEGPST + SEUUEAST,Infinite energy,Official Code - gg_nes.htm,1710
Faria,5,GZXXZUSE + GZXXYUSE + GZUZGUSE,Don't get charged in shops for items you can afford,Official Code - gg_nes.htm,1711
Faria,6,GXSAASVK,Infinite Sede magic,Official Code - gg_nes.htm,1712
Faria,7,GXNEZSVK,Infinite Saba magic,Official Code - gg_nes.htm,1713
Faxanadu,1,GXOGZESV + GXOKLESV,Infinite power,Official Code - gg_nes.htm,1714
Faxanadu,2,AXXSNTAP,Double starting power,Official Code - gg_nes.htm,1715
Faxanadu,3,AUXSNTAP,Triple starting power,Official Code - gg_nes.htm,1716
Faxanadu,4,SXXNUOSE + SXUYUOSE + SXUNUOSE,Infinite Gold,Official Code - gg_nes.htm,1717
Faxanadu,5,IASEPSZA,Half normal amount of Gold,Official Code - gg_nes.htm,1718
Faxanadu,6,GPSEPSZA,Double normal amount of Gold,Official Code - gg_nes.htm,1719
Faxanadu,7,AEENEZZA,Infinite magic,Official Code - gg_nes.htm,1720
Faxanadu,8,AAUTAEOY + AAKTPAKY + AAUTZAPA,Slow mode,Official Code - gg_nes.htm,1721
Faxanadu,9,AVXVGPSZ,Jump in direction you are facing,Official Code - gg_nes.htm,1722
Felix the Cat,1,APUGAGZO,Start with 9 lives,Official Code - gg_nes.htm,1723
Felix the Cat,2,IPUGAGZP,Start with 6 lives,Official Code - gg_nes.htm,1724
Felix the Cat,3,APUGAGZP,Start with 1 life,Official Code - gg_nes.htm,1725
Felix the Cat,4,AEUYKPPA,Infinite lives,Official Code - gg_nes.htm,1726
Felix the Cat,5,ZAOSOZPA + APNSOXPO,Pick up 1 head and get 2!,Official Code - gg_nes.htm,1727
Felix the Cat,6,AAEENAZA,Hearts can't be replenished from bottles,Official Code - gg_nes.htm,1728
Felix the Cat,7,GAEENAZA,Bottles replenish more hearts,Official Code - gg_nes.htm,1729
Felix the Cat,8,AAEENAZE,Bottles replenish even more hearts,Official Code - gg_nes.htm,1730
Felix the Cat,9,GZUKOSVK,Never lose current weapon (acts as invincibility too!)--unless you fall off the screen,Official Code - gg_nes.htm,1731
Final Fantasy,1,SZULIEVS,"""LIFE"" Spell never uses up Magic Points",Official Code - gg_nes.htm,1732
Final Fantasy,2,SZVULEVS,"""LIF2"" Spell never uses up Magic Points",Official Code - gg_nes.htm,1733
Final Fantasy,3,TESGTYZA,Magic Users start with 6 Magic Points,Official Code - gg_nes.htm,1734
Final Fantasy,4,PESGTYZE,Magic Users start with 9 Magic Points,Official Code - gg_nes.htm,1735
Final Fantasy,5,ELEXVLEY + AESGANGA + AESGGNAA,Non-magic users can use Level 1 Magic,Official Code - gg_nes.htm,1736
Final Fantasy,6,AZOUGAEP + LAOUIAPA,Start with 800 Gold,Official Code - gg_nes.htm,1737
Final Fantasy,,CODES 7 THRU 35 AFFECT STARTING (NEW GAME) CHARACTERS ONLY,,Official Code - gg_nes.htm,1738
Final Fantasy,7,TGKLPALZ,Double Fighter Hit Points,Official Code - gg_nes.htm,1739
Final Fantasy,8,GPKUAEZA,Double Fighter's Hit,Official Code - gg_nes.htm,1740
Final Fantasy,9,ZTKUPAIU,Double Fighter's Evade,Official Code - gg_nes.htm,1741
Final Fantasy,10,ZAKLTAIE,Double Fighter's Luck,Official Code - gg_nes.htm,1742
Final Fantasy,11,GLSLPETO,Double Thief's Hit Points,Official Code - gg_nes.htm,1743
Final Fantasy,12,TASLYAZA,Triple Thief's Damage,Official Code - gg_nes.htm,1744
Final Fantasy,13,ZASUAAIE,Double Thief's Hit,Official Code - gg_nes.htm,1745
Final Fantasy,14,GYSUPEZL,Double Thief's Evade,Official Code - gg_nes.htm,1746
Final Fantasy,15,TPSLTEYE,Double Thief's Luck,Official Code - gg_nes.htm,1747
Final Fantasy,16,ZGVLPAPZ,Double Black Belt's Hit Points,Official Code - gg_nes.htm,1748
Final Fantasy,17,TAVLYAZA,Triple Black Belt's Damage,Official Code - gg_nes.htm,1749
Final Fantasy,18,ZAVUAAIE,Double Black Belt's Hit,Official Code - gg_nes.htm,1750
Final Fantasy,19,ZTVUPAIU,Double Black Belt's Evade,Official Code - gg_nes.htm,1751
Final Fantasy,20,ZAVLTAIE,Double Black Belt's Luck,Official Code - gg_nes.htm,1752
Final Fantasy,21,GLNLPETO,Double Red Mage's Hit Points,Official Code - gg_nes.htm,1753
Final Fantasy,22,ZANLYAIE,Double Red Mage's Damage,Official Code - gg_nes.htm,1754
Final Fantasy,23,TANUAAYE,Double Red Mage's Hit,Official Code - gg_nes.htm,1755
Final Fantasy,24,GYNUPEZL,Double Red Mage's Evade,Official Code - gg_nes.htm,1756
Final Fantasy,25,ZANLTAIE,Double Red Mage's Luck,Official Code - gg_nes.htm,1757
Final Fantasy,26,AUELPEGO,Double White Mage's Hit Points,Official Code - gg_nes.htm,1758
Final Fantasy,27,TEELYAZA,Triple White Mage's Damage,Official Code - gg_nes.htm,1759
Final Fantasy,28,ZEEUAAIE,Double White Mage's Hit,Official Code - gg_nes.htm,1760
Final Fantasy,29,ZVEUPAIU,Double White Mage's Evade,Official Code - gg_nes.htm,1761
Final Fantasy,30,ZEELTAIE,Double White Mage's Luck,Official Code - gg_nes.htm,1762
Final Fantasy,31,ZUOLPEPP,Double Black Mage's Hit Points,Official Code - gg_nes.htm,1763
Final Fantasy,32,LEOLYAPA,Triple Black Mage's Damage,Official Code - gg_nes.htm,1764
Final Fantasy,33,ZEOUAAIE,Double Black Mage's Hit,Official Code - gg_nes.htm,1765
Final Fantasy,34,GNOUPEZL,Double Black Mage's Evade,Official Code - gg_nes.htm,1766
Final Fantasy,35,GOOLTEZA,Double Black Mage's Luck,Official Code - gg_nes.htm,1767
Final Fantasy,36,GXSZPKSV + GXSXZKSV,Almost infinite Gold,Official Code - gg_nes.htm,1768
Firehawk,1,PAOEPALA,Start with 1 life,Official Code - gg_nes.htm,1769
Firehawk,2,TAOEPALA,Start with 6 lives,Official Code - gg_nes.htm,1770
Firehawk,3,PAOEPALE,Start with 9 lives,Official Code - gg_nes.htm,1771
Firehawk,4,OZOXOTES,Don't take any damage,Official Code - gg_nes.htm,1772
Fist of the North Star,1,SXKKYPVG,Infinite lives,Official Code - gg_nes.htm,1773
Fist of the North Star,2,PEKKGALA,Start with 1 life,Official Code - gg_nes.htm,1774
Fist of the North Star,3,TEKKGALA,Start with 6 lives,Official Code - gg_nes.htm,1775
Fist of the North Star,4,PEKKGALE,Start with 9 lives,Official Code - gg_nes.htm,1776
Fist of the North Star,5,SZSVGTVG,Freeze timer,Official Code - gg_nes.htm,1777
Fist of the North Star,6,OTSGOGSV,For pro's--one hit kills you!,Official Code - gg_nes.htm,1778
Fist of the North Star,7,OTSGOGSV + PASGXKOI,Take minimum damage from all enemies,Official Code - gg_nes.htm,1779
Fist of the North Star,8,TEELTPPA,Sweep kick damages enemies more,Official Code - gg_nes.htm,1780
Fist of the North Star,9,AEOLGPLE,Straight kick damages enemies more,Official Code - gg_nes.htm,1781
Fist of the North Star,10,OVOUZPSV + ZEOULOOS,Any attack mega-damages enemies,Official Code - gg_nes.htm,1782
Fist of the North Star,11,AAUKVGGA,Can't be knocked back by big thugs,Official Code - gg_nes.htm,1783
Fist of the North Star,12,EISGUPEY,Pogo stick,Official Code - gg_nes.htm,1784
Flight of the Intruder,1,GZUOZYVG,Infinite radar-guided missiles--bombing/strafing screen,Official Code - gg_nes.htm,1785
Flight of the Intruder,2,PAOALZTE,Start with 9 radar-guided missiles--bombing/strafing screen,Official Code - gg_nes.htm,1786
Flight of the Intruder,3,GZUOLKVK,Infinite missiles--cockpit screen,Official Code - gg_nes.htm,1787
Flight of the Intruder,4,OZKZTXOK + AAKXGZPA,Start each mission with 6 missiles,Official Code - gg_nes.htm,1788
Flight of the Intruder,5,GAKGKGAA,Start on mission 3,Official Code - gg_nes.htm,1789
Flight of the Intruder,6,ZAKGKGAE,Start on mission 6,Official Code - gg_nes.htm,1790
Flight of the Intruder,7,APKGKGAA,Start on mission 9,Official Code - gg_nes.htm,1791
Flight of the Intruder,8,TPKGKGAA,Start on mission 12,Official Code - gg_nes.htm,1792
Flying Dragon --The Secret Scroll,1,VEKLTAKZ,Start with infinite lives,Official Code - gg_nes.htm,1832
Flying Dragon --The Secret Scroll,2,GXEEEPVG,Start with infinite time,Official Code - gg_nes.htm,1833
Flying Dragon --The Secret Scroll,3,PANATALA,Start with 1 life,Official Code - gg_nes.htm,1834
Flying Dragon --The Secret Scroll,4,TANATALA,Start with 6 lives,Official Code - gg_nes.htm,1835
Flying Dragon --The Secret Scroll,5,PANATALE,Start with 9 lives,Official Code - gg_nes.htm,1836
Flying Dragon --The Secret Scroll,6,TAOXULLA,Start with double KO power,Official Code - gg_nes.htm,1837
Formula One: Built to Win,1,SXUIXEVK,Infinite nitro,Official Code - gg_nes.htm,1838
Formula One: Built to Win,2,ATKSXAAZ,Better nitro,Official Code - gg_nes.htm,1839
Formula One: Built to Win,3,AAVSOAZA,Psycho speed!,Official Code - gg_nes.htm,1840
Formula One: Built to Win,4,ATNUVUSZ,Items cost nothing,Official Code - gg_nes.htm,1841
Formula One: Built to Win,5,ATNUVUSZ + ATVUKLST,Items for free,Official Code - gg_nes.htm,1842
Fox's Peter Pan and the Pirates,1,SZOKYLVG,Infinite lives,Official Code - gg_nes.htm,1843
Fox's Peter Pan and the Pirates,2,PENKLGLA,1 life,Official Code - gg_nes.htm,1844
Fox's Peter Pan and the Pirates,3,TENKLGLA,6 lives,Official Code - gg_nes.htm,1845
Fox's Peter Pan and the Pirates,4,PENKLGLE,9 lives,Official Code - gg_nes.htm,1846
Fox's Peter Pan and the Pirates,5,GASSNZGE,Slower flight meter,Official Code - gg_nes.htm,1847
Fox's Peter Pan and the Pirates,6,ZASSNZGA,Faster flight meter,Official Code - gg_nes.htm,1848
Fox's Peter Pan and the Pirates,7,SZVSXXVK,Infinite flight power,Official Code - gg_nes.htm,1849
Fox's Peter Pan and the Pirates,8,TONGZKZE + TPXKYUZE,Start with more energy,Official Code - gg_nes.htm,1850
Fox's Peter Pan and the Pirates,9,IENGZKZA + IAXKYUZA,Start with less energy,Official Code - gg_nes.htm,1851
Fox's Peter Pan and the Pirates,10,ZAUIUZPA + ZAOIVAPA,Faster flying left and right,Official Code - gg_nes.htm,1852
Frankenstein the Monster Returns,1,SXKELLSA,Almost infinite energy,Official Code - gg_nes.htm,1853
Frankenstein the Monster Returns,2,SZKEPASA + SZEGPASA,Invincible after you die once--may get stuck in boss stages,Official Code - gg_nes.htm,1854
Frankenstein the Monster Returns,3,PEOGYPLA,Start with 0 continue,Official Code - gg_nes.htm,1855
Frankenstein the Monster Returns,4,SZEEULSA,Can't collect extra energy,Official Code - gg_nes.htm,1856
Frankenstein the Monster Returns,5,EEKAYLEL,1 hit is fatal,Official Code - gg_nes.htm,1857
Freedom Force,1,ZOOTYTGZ,Start with half ammo,Official Code - gg_nes.htm,1858
Freedom Force,2,AEUTLYZZ,Infinite ammo,Official Code - gg_nes.htm,1859
Freedom Force,3,LEOVAYTA,Fewer errors allowed,Official Code - gg_nes.htm,1860
Freedom Force,4,OXOTYNOK,Infinite errors allowed,Official Code - gg_nes.htm,1861
Freedom Force,5,ZAUTLTPA,Start at level 2,Official Code - gg_nes.htm,1862
Freedom Force,6,LAUTLTPA,Start at level 3,Official Code - gg_nes.htm,1863
Freedom Force,7,GAUTLTPA,Start at level 4,Official Code - gg_nes.htm,1864
Freedom Force,8,IAUTLTPA,Start at level 5,Official Code - gg_nes.htm,1865
Freedom Force,9,GAKVYVAO,Start with half health,Official Code - gg_nes.htm,1866
Freedom Force,10,GZVAYLSA,Infinite health,Official Code - gg_nes.htm,1867
Friday the 13th,1,SZSLUEVK + IYKLSEAY,Infinite children,Official Code - gg_nes.htm,1868
Friday the 13th,2,IEVANTPA + YUNESVYA,Start with 55 children,Official Code - gg_nes.htm,1869
Friday the 13th,3,OTEIVISV,Infinite energy for active counselor,Official Code - gg_nes.htm,1870
Friday the 13th,4,ZZOUAGTE,Vitamins heal active counselor better,Official Code - gg_nes.htm,1871
Friday the 13th,5,AZEVXLGE,Vitamins heal others better,Official Code - gg_nes.htm,1872
Friday the 13th,6,INNLIZGY,Autofire,Official Code - gg_nes.htm,1873
Friday the 13th,7,SZVLGXOU + YPVLIXAV,Turbo running,Official Code - gg_nes.htm,1874
Friday the 13th,8,GAEUZIAE,Everyone can jump high!,Official Code - gg_nes.htm,1875
Fun House,1,PEOGXALA,Start with 1 turn,Official Code - gg_nes.htm,1876
Fun House,2,PEOGXALE,Start with 9 turns,Official Code - gg_nes.htm,1877
Fun House,3,EAXOLVGL,Slower timer,Official Code - gg_nes.htm,1878
Fun House,4,YPXOLVGU,Faster timer,Official Code - gg_nes.htm,1879
Fun House,5,ZESXVGGA,Quicker turning,Official Code - gg_nes.htm,1880
Fun House,6,TOVOUEYE,More time from Large Glop Clocks,Official Code - gg_nes.htm,1881
Fun House,7,YEVOUEYA,Less time from Large Glop Clocks,Official Code - gg_nes.htm,1882
Fun House,8,SXNKSKVK,Infinite turns,Official Code - gg_nes.htm,1883
Fun House,9,PAXGSILA,1 turn after continuing,Official Code - gg_nes.htm,1884
Fun House,10,PAXGSILE,9 turns after continuing,Official Code - gg_nes.htm,1885
Fun House,11,YEEKSAPA,Start on Floor 2,Official Code - gg_nes.htm,1886
Fun House,12,LOEKSAPA,Start on Floor 4,Official Code - gg_nes.htm,1887
Fun House,13,YOEKSAPE,Start on Floor 6,Official Code - gg_nes.htm,1888
Fun House,14,LXEKSAPE,Start on Floor 8,Official Code - gg_nes.htm,1889
G.I. Joe,1,AENATLPA,Stop timer,Official Code - gg_nes.htm,1890
G.I. Joe,2,GOUTKSIA,More energy for Duke,Official Code - gg_nes.htm,1891
G.I. Joe,3,GOUTSSGA,More energy for Blizzard,Official Code - gg_nes.htm,1892
G.I. Joe,4,GOUTVSZA,More energy for Snake Eyes,Official Code - gg_nes.htm,1893
G.I. Joe,5,GOUTNSLA,More energy for Capt. Grid-Iron,Official Code - gg_nes.htm,1894
G.I. Joe,6,GOUVESPA,More energy for Rock & Roll,Official Code - gg_nes.htm,1895
G.I. Joe,7,TEUTKSIA,Less energy for Duke,Official Code - gg_nes.htm,1896
G.I. Joe,8,TEUTSSGA,Less energy for Blizzard,Official Code - gg_nes.htm,1897
G.I. Joe,9,IEUTVSZA,Less energy for Snake Eyes,Official Code - gg_nes.htm,1898
G.I. Joe,10,IEUTNSLA,Less energy for Capt. Grid-Iron,Official Code - gg_nes.htm,1899
G.I. Joe,11,GEUVESPA,Less energy for Rock & Roll,Official Code - gg_nes.htm,1900
G.I. Joe,12,ALNVIKAY,Shorter immunity,Official Code - gg_nes.htm,1901
G.I. Joe,13,NYNVIKAN,Longer immunity,Official Code - gg_nes.htm,1902
G.I. Joe,14,AAUEPPLA,Max energy on pick-up,Official Code - gg_nes.htm,1903
G.I. Joe,15,OLNTYKOO,Infinite energy,Official Code - gg_nes.htm,1904
G.I. Joe,16,AXNVKIYP,Mega jump for Duke,Official Code - gg_nes.htm,1905
G.I. Joe,17,AXNVSIZP,Mega jump for Blizzard,Official Code - gg_nes.htm,1906
G.I. Joe,18,AXNVVSGP,Mega jump for Snake Eyes,Official Code - gg_nes.htm,1907
G.I. Joe,19,AXNVNIGP,Mega jump for Capt. Grid-Iron,Official Code - gg_nes.htm,1908
G.I. Joe,20,AZETETAP,Mega jump for Rock & Roll,Official Code - gg_nes.htm,1909
G.I. Joe: The Atlantis Factor,1,IAEELGPA,Start with 500 bullets,Official Code - gg_nes.htm,1910
G.I. Joe: The Atlantis Factor,2,GXSUZVSE + GXVLTVSE,Infinite bullets after you collect a power up shell,Official Code - gg_nes.htm,1911
G.I. Joe: The Atlantis Factor,3,PENVSYIA,Start with 1 life,Official Code - gg_nes.htm,1912
G.I. Joe: The Atlantis Factor,4,OUSTLSOO,Infinite energy,Official Code - gg_nes.htm,1913
G.I. Joe: The Atlantis Factor,5,AESVPSAY,Don't flash after getting hit,Official Code - gg_nes.htm,1914
G.I. Joe: The Atlantis Factor,6,PUSVPSAN,Flash about half as long after getting hit,Official Code - gg_nes.htm,1915
G.I. Joe: The Atlantis Factor,7,AASEZIPA,Infinite time,Official Code - gg_nes.htm,1916
G.I. Joe: The Atlantis Factor,8,GAXPPYPA,Each Pow worth increases player level by one,Official Code - gg_nes.htm,1917
Galaga Demons of Death,1,XVOKVUXK,Infinite lives,Official Code - gg_nes.htm,1918
Galaga Demons of Death,2,PAKKKILA,Start with 1 life,Official Code - gg_nes.htm,1919
Galaga Demons of Death,3,TAKKKILA,Start with 6 lives,Official Code - gg_nes.htm,1920
Galaga Demons of Death,4,KPNIPZEA + GANIZZIA + AAVSIZPA,Press START for next wave,Official Code - gg_nes.htm,1921
Galaga Demons of Death,5,GGVSGXOX + EZVSIZPE + UGVSTZSE,Press START for extra life,Official Code - gg_nes.htm,1922
Galaga Demons of Death,6,OXSTZPSX + YESTLOPY,Can't be caught by tractor beam!,Official Code - gg_nes.htm,1923
Galaga Demons of Death,7,GXEVPAEI,Start with twin shots,Official Code - gg_nes.htm,1924
Galaga Demons of Death,8,ATNVSAVZ,Become invincible,Official Code - gg_nes.htm,1925
Galaga Demons of Death,9,GXOKOTEI,Play challenge stages only,Official Code - gg_nes.htm,1926
Galaxy 5000,1,SLKPAEVS,Stop timer,Official Code - gg_nes.htm,1927
Galaxy 5000,2,GXNXSVSN,Reduce damage free of charge,Official Code - gg_nes.htm,1928
Galaxy 5000,3,SXKZEPAX,No damage from falling,Official Code - gg_nes.htm,1929
Galaxy 5000,4,OXNNVPSX + PENNNOZP,Take less damage,Official Code - gg_nes.htm,1930
Galaxy 5000,5,SXUXSOSU + ALVUVYLZ,More damage from falling,Official Code - gg_nes.htm,1931
Galaxy 5000,6,TEEOZGVV + NUEOLKVN,More damage from shots,Official Code - gg_nes.htm,1932
Gauntlet II,1,OTXSSYSV,Don't take damage from monsters,Official Code - gg_nes.htm,1933
Gauntlet II,2,OTXSSYSV + ZAXSVYAA,Take less damage from monsters,Official Code - gg_nes.htm,1934
Gauntlet II,3,ZLVVVIGT,Weaker poison,Official Code - gg_nes.htm,1935
Gauntlet II,4,EGVVVIGV,Stronger poison,Official Code - gg_nes.htm,1936
Gauntlet II,5,IAUTEUZA,5 super shots picked up,Official Code - gg_nes.htm,1937
Gauntlet II,6,GPUTEUZA,20 super shots picked up,Official Code - gg_nes.htm,1938
Gauntlet II,7,AYETVUGU,Invincibility lasts longer,Official Code - gg_nes.htm,1939
Gauntlet II,8,LPETVUGU,Invincibility doesn't last as long,Official Code - gg_nes.htm,1940
Gauntlet II,9,ANNTUXGU,Repulsiveness lasts longer,Official Code - gg_nes.htm,1941
Gauntlet II,10,LONTUXGU,Repulsiveness doesn't last as long,Official Code - gg_nes.htm,1942
Gauntlet II,11,AYOTKUGU,Invisibility lasts longer,Official Code - gg_nes.htm,1943
Gauntlet II,12,LPOTKUGU,Invisibility doesn't last as long,Official Code - gg_nes.htm,1944
Ghostbusters,1,AVVETNTI,"Start with $1,000,000",Official Code - gg_nes.htm,1945
Ghostbusters,2,SXKZAZVG,Infinite fuel,Official Code - gg_nes.htm,1946
Ghostbusters,3,OXOXKPVK,Immune to ghosts on Zuul stairway,Official Code - gg_nes.htm,1947
Ghostbusters,4,PAEEXKPX,Permanent ghost alarm,Official Code - gg_nes.htm,1948
Ghostbusters,5,PASPLOPX,Permanent ghost vacuum,Official Code - gg_nes.htm,1949
Ghostbusters,6,OXSESGSX,Self-emptying traps,Official Code - gg_nes.htm,1950
Ghostbusters,7,AEEZOAPA,Super sprinting up Zuul stairway,Official Code - gg_nes.htm,1951
Ghostbusters II,1,SUKYAUVS,Infinite lives,Official Code - gg_nes.htm,1952
Ghostbusters II,2,AAXVGGLA,Start with 1 life,Official Code - gg_nes.htm,1953
Ghostbusters II,3,IAXVGGLA,Start with 6 lives,Official Code - gg_nes.htm,1954
Ghostbusters II,4,AAXVGGLE,Start with 9 lives,Official Code - gg_nes.htm,1955
Ghostbusters II,5,SZXPSXVK,Infinite continues,Official Code - gg_nes.htm,1956
Ghostbusters II,6,TAEGTAZA,Triple continues,Official Code - gg_nes.htm,1957
Ghostbusters II,7,ZEEOOXYO,Rapid-firing proton rifle,Official Code - gg_nes.htm,1958
Ghostbusters II,8,KYSOKXVN,All Ghostbusters can mega-jump,Official Code - gg_nes.htm,1959
