Game,#,Key in…,Effect…,Code Source,Original Order
Eternal Champions,     7,RGZT-L6XA,Inner strength is restored very quickly,The Big Book of Game Genie Codes,2341
Eternal Champions,     8,GWEA-LAFJ,Shadow starts with 1/2 energy,The Big Book of Game Genie Codes,2342
Eternal Champions,     9,GTST-LAH0,Rax starts with 1/2 energy,The Big Book of Game Genie Codes,2343
Eternal Champions,   10,GWGA-JAFT,Blade starts with 1/2 energy,The Big Book of Game Genie Codes,2344
Eternal Champions,   11,GVYA-JAEW,Jetta starts with 1/2 energy,The Big Book of Game Genie Codes,2345
Eternal Champions,   12,GVDA-LAHL,Slash starts with 1/2 energy,The Big Book of Game Genie Codes,2346
Eternal Champions,   13,GX9T-JAHA,Trident's starts with 1/2 energy,The Big Book of Game Genie Codes,2347
Eternal Champions,   14,GW2A-JABA,Xavier starts with 1/2 energy,The Big Book of Game Genie Codes,2348
Eternal Champions,   15,GXKT-JADW,Midknight starts with 1/2 energy,The Big Book of Game Genie Codes,2349
Eternal Champions,   16,GVYA-LACY,Larcen starts with 1/2 energy,The Big Book of Game Genie Codes,2350
Eternal Champions,   17,AWSA-NAFR,Shadow's Snap when close in does no damage,The Big Book of Game Genie Codes,2351
Eternal Champions,   18,AWSA-PAPR,Shadow's Snap when close in does more damage,The Big Book of Game Genie Codes,2352
Eternal Champions,   19,AWMT-NABL,Shadow's Snap when farther away does no damage,The Big Book of Game Genie Codes,2353
Eternal Champions,   20,AWMT-PAKL,Shadow's Snap when farther away does more damage,The Big Book of Game Genie Codes,2354
Eternal Champions,   21,A0SA-NAHR,Shadow's Thrust when close in does no damage,The Big Book of Game Genie Codes,2355
Eternal Champions,   22,A0SA-PASR,Shadow's Thrust when close in does more damage,The Big Book of Game Genie Codes,2356
Eternal Champions,   23,A0MT-NAD0,Shadow's Thrust when farther away does no damage,The Big Book of Game Genie Codes,2357
Eternal Champions,   24,A0MT-PAM0,Shadow's Thrust when farther away does more damage,The Big Book of Game Genie Codes,2358
Eternal Champions,   25,A4ST-NAER,Shadow's Wheel when close in does no damage,The Big Book of Game Genie Codes,2359
Eternal Champions,   26,A4ST-PANR,Shadow's Wheel when close in does more damage,The Big Book of Game Genie Codes,2360
Eternal Champions,   27,A4MT-NAGC,Shadow's Wheel when farther away does no damage,The Big Book of Game Genie Codes,2361
Eternal Champions,   28,A4MT-PARC,Shadow's Wheel when farther away does more damage,The Big Book of Game Genie Codes,2362
Eternal Champions,   29,FLVT-NAAR,Shadow's High Jump Angle Kick does no damage,The Big Book of Game Genie Codes,2363
Eternal Champions,   30,FLVT-PAJR,Shadow's High Jump Angle Kick does more damage,The Big Book of Game Genie Codes,2364
Eternal Champions,   31,EGWT-NAAG,Shadow's Short Slide does less damage,The Big Book of Game Genie Codes,2365
Eternal Champions,   32,EGWT-PAJG,Shadow's Short Slide does more damage,The Big Book of Game Genie Codes,2366
Eternal Champions,   33,EGWT-NAAW,Shadow's Medium Slide does less damage,The Big Book of Game Genie Codes,2367
Eternal Champions,   34,EGWT-PAJW,Shadow's Medium Slide does more damage,The Big Book of Game Genie Codes,2368
Eternal Champions,   35,ALNA-NAE0,Shadow's lunge when farther away does no damage,The Big Book of Game Genie Codes,2369
Eternal Champions,   36,ALNA-PAN0,Shadow's lunge when farther away does more damage,The Big Book of Game Genie Codes,2370
Eternal Champions,   37,ALTA-NABG,Shadow's lunge when close in does no damage,The Big Book of Game Genie Codes,2371
Eternal Champions,   38,ALTA-PAKG,Shadow's lunge when close in does more damage,The Big Book of Game Genie Codes,2372
Eternal Champions,   39,ARNT-NAAG,Shadow's swing when farther away does no damage,The Big Book of Game Genie Codes,2373
Eternal Champions,   40,ARNT-P0JG,Shadow's swing when farther away does more damage,The Big Book of Game Genie Codes,2374
Eternal Champions,   41,ARTA-NAD8,Shadow's swing when close in does no damage,The Big Book of Game Genie Codes,2375
Eternal Champions,   42,ARTA-PAM8,Shadow's's swing when close in does more damage,The Big Book of Game Genie Codes,2376
Eternal Champions,   43,AWDT-NAEE,Larcen's snap when farther away does no damage,The Big Book of Game Genie Codes,2377
Eternal Champions,   44,AWDT-PANE,Larcen's snap when farther away does more damage,The Big Book of Game Genie Codes,2378
Eternal Champions,   45,ERDT-NAF2,Larcen's thrust when farther away does no damage,The Big Book of Game Genie Codes,2379
Eternal Champions,   46,ERDT-PAP2,Larcen's thrust when farther away does more damage,The Big Book of Game Genie Codes,2380
Eternal Champions,   47,EWGT-NAA6,Larcen's wheel when close in does no damage,The Big Book of Game Genie Codes,2381
Eternal Champions,   48,EWGT-PAJ6,Larcen's wheel when close in does more damage,The Big Book of Game Genie Codes,2382
Eternal Champions,   49,ELGA-NADA,Larcen's snap when close in does no damage,The Big Book of Game Genie Codes,2383
Eternal Champions,   50,ELGA-PAMA,Larcen's's snap when close in does more damage,The Big Book of Game Genie Codes,2384
Eternal Champions,   51,A0GA-NAGE,Larcen's thrust when close in does no damage,The Big Book of Game Genie Codes,2385
Eternal Champions,   52,A0GA-PARE,Larcen's thrust when close in does more damage,The Big Book of Game Genie Codes,2386
Eternal Champions,   53,A4EA-NAAT,Larcen's wheel when farther away does no damage,The Big Book of Game Genie Codes,2387
Eternal Champions,   54,A4EA-PAJT,Larcen's wheel when farther away does more damage,The Big Book of Game Genie Codes,2388
Eternal Champions,   55,AGGT-NADY,Larcen's straight when close in does no damage,The Big Book of Game Genie Codes,2389
Eternal Champions,   56,AGGT-PAMY,Larcen's straight when close in does more damage,The Big Book of Game Genie Codes,2390
Eternal Champions,   57,ALHA-NAAN,Larcen's swing when close in does less damage,The Big Book of Game Genie Codes,2391
Eternal Champions,   58,ALHA-PAJN,Larcen's swing when close in does more damage,The Big Book of Game Genie Codes,2392
Eternal Champions,   59,F0JT-NAH2,Larcen's Swinging Hammer Fist does less damage,The Big Book of Game Genie Codes,2393
Eternal Champions,   60,F0JT-PAS2,Larcen's Swinging Hammer Fistdoes more damage,The Big Book of Game Genie Codes,2394
Eternal Champions,   61,AT8T-NAEJ,Midknight's snap when farther away does no damage,The Big Book of Game Genie Codes,2395
Eternal Champions,   62,AT8T-PANJ,Midknight's snap when farther away does more damage,The Big Book of Game Genie Codes,2396
Eternal Champions,   63,FY8A-NAHY,Midknight's lunge when farther away does no damage,The Big Book of Game Genie Codes,2397
Eternal Champions,   64,FY8A-PASY,Midknight's lunge when farther away does more damage,The Big Book of Game Genie Codes,2398
Eternal Champions,   65,A28A-NAD2,Midknight's wheel when farther away does no damage,The Big Book of Game Genie Codes,2399
Eternal Champions,   66,A28A-PAM2,Midknight's wheel when farther away does more damage,The Big Book of Game Genie Codes,2400
Eternal Champions,   67,FY7T-NADJ,Midknight's lunge when farther away does no damage,The Big Book of Game Genie Codes,2401
Eternal Champions,   68,FY7T-PAMJ,Midknight's lunge when farther away does more damage,The Big Book of Game Genie Codes,2402
Eternal Champions,   69,FZCT-NAGJ,Midknight's lunge when close in does less damage,The Big Book of Game Genie Codes,2403
Eternal Champions,   70,FZCT-PARJ,Midknight's lunge when close in does more damage,The Big Book of Game Genie Codes,2404
Eternal Champions,   71,FZDA-NAC6,Midknight's swing when close in does less damage,The Big Book of Game Genie Codes,2405
Eternal Champions,   72,FZDA-PAL6,Midknight's swing when close in does more damage,The Big Book of Game Genie Codes,2406
Eternal Champions,   73,AN7T-NAFJ,Midknight's swing when farther away does no damage,The Big Book of Game Genie Codes,2407
Eternal Champions,   74,AN7T-PAPJ,Midknight's swing when farther away does more damage,The Big Book of Game Genie Codes,2408
Eternal Champions,   75,AZ5A-NAC8,Slash's snap when farther away does no damage,The Big Book of Game Genie Codes,2409
Eternal Champions,   76,AZ5A-PAL8,Slash's snap when farther away does more damage,The Big Book of Game Genie Codes,2410
Eternal Champions,   77,AV7T-NADG,Slash's snap when close in does no damage,The Big Book of Game Genie Codes,2411
Eternal Champions,   78,AV7T-PAMG,Slash's snap when close in does more damage,The Big Book of Game Genie Codes,2412
Eternal Champions,   79,AZ7T-NAE4,Slash's thrust when close in does no damage,The Big Book of Game Genie Codes,2413
Eternal Champions,   80,AZ7T-PAN4,Slash's thrust when close in does more damage,The Big Book of Game Genie Codes,2414
Eternal Champions,   81,BK5A-NAEW,Slash's thrust when farther away does less damage,The Big Book of Game Genie Codes,2415
Eternal Champions,   82,BK5A-PANW,Slash's thrust when farther away does more damage,The Big Book of Game Genie Codes,2416
Eternal Champions,   83,A35A-NAH0,Slash's wheel when farther away does no damage,The Big Book of Game Genie Codes,2417
Eternal Champions,   84,A35A-PAS0,Slash's wheel when farther away does more damage,The Big Book of Game Genie Codes,2418
Eternal Champions,   85,AK7T-NAGN,Slash's wheel when close in does no damage,The Big Book of Game Genie Codes,2419
Eternal Champions,   86,AK7T-PARN,Slash's wheel when close in does more damage,The Big Book of Game Genie Codes,2420
Eternal Champions,   87,AF8A-NAAC,Slash's straight when close in does no damage,The Big Book of Game Genie Codes,2421
Eternal Champions,   88,AF8A-PAJC,Slash's straight when close in does more damage,The Big Book of Game Genie Codes,2422
Eternal Champions,   89,AK8A-NAB0,Slash's lunge when close in does no damage,The Big Book of Game Genie Codes,2423
Eternal Champions,   90,AK8A-PAK0,Slash's lunge when close in does more damage,The Big Book of Game Genie Codes,2424
Eternal Champions,   91,AP8A-NAD0,Slash's swing when close in does no damage,The Big Book of Game Genie Codes,2425
Eternal Champions,   92,AP8A-PAM0,Slash's swing when close in does more damage,The Big Book of Game Genie Codes,2426
Eternal Champions,   93,AK9A-NAB4,Slash's Massive Club Swing does less damage,The Big Book of Game Genie Codes,2427
Eternal Champions,   94,AK9A-PAK4,Slash's Massive Club Swing does more damage,The Big Book of Game Genie Codes,2428
Eternal Champions,   95,ALAT-NAB4,Slash's Spinal Crush does less damage,The Big Book of Game Genie Codes,2429
Eternal Champions,   96,ALAT-PAK4,Slash's Spinal Crush does more damage,The Big Book of Game Genie Codes,2430
Eternal Champions,   97,BJ4A-NAB0,Xavier's snap when close in does less damage,The Big Book of Game Genie Codes,2431
Eternal Champions,   98,BJ4A-PAK0,Xavier's snap when close in does more damage,The Big Book of Game Genie Codes,2432
Eternal Champions,   99,AY4A-NAFW,Xavier's thrust when close in does less damage,The Big Book of Game Genie Codes,2433
Eternal Champions, 100,AY4A-PAPW,Xavier's thrust when close in does more damage,The Big Book of Game Genie Codes,2434
Eternal Champions, 101,AE3A-NAF0,Xavier's straight when close in does less damage,The Big Book of Game Genie Codes,2435
Eternal Champions, 102,AE3A-PAP0,Xavier's straight when close in does more damage,The Big Book of Game Genie Codes,2436
Eternal Champions, 103,ANYT-NADW,Xavier's swing when farther away does no damage,The Big Book of Game Genie Codes,2437
Eternal Champions, 104,ANYT-PAMW,Xavier's swing when farther away does more damage,The Big Book of Game Genie Codes,2438
Eternal Champions, 105,EE6T-NAER,Xavier's Attack and Smash do no damage,The Big Book of Game Genie Codes,2439
Eternal Champions, 106,EE6T-PANR,Xavier's Attack and Smash do more damage,The Big Book of Game Genie Codes,2440
Eternal Champions, 107,AZKA-NAA8,Trident's thrust when farther away does no damage,The Big Book of Game Genie Codes,2441
Eternal Champions, 108,AZKA-PAJ8,Trident's thrust when farther away does more damage,The Big Book of Game Genie Codes,2442
Eternal Champions, 109,A3JT-NACC,Trident's wheel when farther away does less damage,The Big Book of Game Genie Codes,2443
Eternal Champions, 110,A3JT-PALC,Trident's wheel when farther away does more damage,The Big Book of Game Genie Codes,2444
Eternal Champions, 111,A3RA-NACG,Trident's wheel when close in does less damage,The Big Book of Game Genie Codes,2445
Eternal Champions, 112,A3RA-PALG,Trident's wheel when close in does more damage,The Big Book of Game Genie Codes,2446
Eternal Champions, 113,AFHT-NAE8,Trident's straight when farther away does no damage,The Big Book of Game Genie Codes,2447
Eternal Champions, 114,AFHT-PAN8,Trident's straight when farther away does more damage,The Big Book of Game Genie Codes,2448
Eternal Champions, 115,AKHT-NAH0,Trident's lunge when farther away does no damage,The Big Book of Game Genie Codes,2449
Eternal Champions, 116,AKHT-PAS0,Trident's lunge when farther away does more damage,The Big Book of Game Genie Codes,2450
Eternal Champions, 117,ATET-NAE8,Jetta's snap when farther away does no damage,The Big Book of Game Genie Codes,2451
Eternal Champions, 118,ATET-PAN8,Jetta's snap when farther away does more damage,The Big Book of Game Genie Codes,2452
Eternal Champions, 119,ATKA-NAFG,Jetta's snap when close in does no damage,The Big Book of Game Genie Codes,2453
Eternal Champions, 120,ATKA-PAPG,Jetta's snap when close in does more damage,The Big Book of Game Genie Codes,2454
Eternal Champions, 121,FYKT-NAA0,Jetta's thrust when close in does less damage,The Big Book of Game Genie Codes,2455
Eternal Champions, 122,FYKT-PAJ0,Jetta's thrust when close in does more damage,The Big Book of Game Genie Codes,2456
Eternal Champions, 123,AYET-NAB4,Jetta's thrust when farther away does no damage,The Big Book of Game Genie Codes,2457
Eternal Champions, 124,AYET-PAK4,Jetta's thrust when farther away does more damage,The Big Book of Game Genie Codes,2458
Eternal Champions, 125,A2LA-NAC8,Jetta's wheel when close in does no damage,The Big Book of Game Genie Codes,2459
Eternal Champions, 126,A2LA-PYL8,Jetta's wheel when close in does more damage,The Big Book of Game Genie Codes,2460
Eternal Champions, 127,A2EA-NAG0,Jetta's wheel when farther away does less damage,The Big Book of Game Genie Codes,2461
Eternal Champions, 128,A2EA-PAR0,Jetta's wheel when farther away does more damage,The Big Book of Game Genie Codes,2462
Eternal Champions, 129,AEJT-NADR,Jetta's straight when close in does no damage,The Big Book of Game Genie Codes,2463
Eternal Champions, 130,AEJT-PJMR,Jetta's straight when close in does more damage,The Big Book of Game Genie Codes,2464
Eternal Champions, 131,AEDT-NADC,Jetta's straight when farther away does no damage,The Big Book of Game Genie Codes,2465
Eternal Champions, 132,AEDT-PLMC,Jetta's straight when farther away does more damage,The Big Book of Game Genie Codes,2466
Eternal Champions, 133,AJDT-NAGG,Jetta's lunge when farther away does no damage,The Big Book of Game Genie Codes,2467
Eternal Champions, 134,AJDT-PARG,Jetta's lunge when farther away does more damage,The Big Book of Game Genie Codes,2468
Eternal Champions, 135,AJJT-NAGG,Jetta's lunge when close in does no damage,The Big Book of Game Genie Codes,2469
Eternal Champions, 136,AJJT-PWRG,Jetta's lunge when close in does more damage,The Big Book of Game Genie Codes,2470
Eternal Champions, 137,ANEA-NAA8,Jetta's swing when farther away does no damage,The Big Book of Game Genie Codes,2471
Eternal Champions, 138,ANEA-PAJ8,Jetta's swing when farther away does more damage,The Big Book of Game Genie Codes,2472
Eternal Champions, 139,ANKA-NACR,Jetta's swing when close in does no damage,The Big Book of Game Genie Codes,2473
Eternal Champions, 140,ANKA-PALR,Jetta's swing when close in does more damage,The Big Book of Game Genie Codes,2474
Eternal Champions, 141,ATRA-NAHA,Blade's snap when farther away does no damage,The Big Book of Game Genie Codes,2475
Eternal Champions, 142,ATRA-PASA,Blade's snap when farther away does more damage,The Big Book of Game Genie Codes,2476
Eternal Champions, 143,ATVA-NAHJ,Blade's snap when close in does no damage,The Big Book of Game Genie Codes,2477
Eternal Champions, 144,ATVA-PASJ,Blade's snap when close in does more damage,The Big Book of Game Genie Codes,2478
Eternal Champions, 145,G2RA-NAFN,Blade's thrust when farther away does no damage,The Big Book of Game Genie Codes,2479
Eternal Champions, 146,G2RA-PAPN,Blade's thrust when farther away does more damage,The Big Book of Game Genie Codes,2480
Eternal Champions, 147,AYVT-NAA6,Blade's thrust when close in does no damage,The Big Book of Game Genie Codes,2481
Eternal Champions, 148,AYVT-PAJ6,Blade's thrust when close in does more damage,The Big Book of Game Genie Codes,2482
Eternal Champions, 149,ANVT-NACT,Blade's wheel when close in does no damage,The Big Book of Game Genie Codes,2483
Eternal Champions, 150,ANVT-PALT,Blade's wheel when close in does more damage,The Big Book of Game Genie Codes,2484
Eternal Champions, 151,A2RA-NADN,Blade's wheel when farther away does no damage,The Big Book of Game Genie Codes,2485
Eternal Champions, 152,A2RA-PAMN,Blade's wheel when farther away does more damage,The Big Book of Game Genie Codes,2486
Eternal Champions, 153,AETT-NAFT,Blade's straight when close in does no damage,The Big Book of Game Genie Codes,2487
Eternal Champions, 154,AETT-PAPT,Blade's straight when close in does more damage,The Big Book of Game Genie Codes,2488
Eternal Champions, 155,AJVA-NABA,Blade's lunge when close in does less damage,The Big Book of Game Genie Codes,2489
Eternal Champions, 156,AJVA-PAKA,Blade's lunge when close in does more damage,The Big Book of Game Genie Codes,2490
Eternal Champions, 157,ANVA-NAF6,Blade's swing when close in does no damage,The Big Book of Game Genie Codes,2491
Eternal Champions, 158,ANVA-PAP6,Blade's swing when close in does more damage,The Big Book of Game Genie Codes,2492
Eternal Champions, 159,FYPT-NADA,Blade's swing when farther away does less damage,The Big Book of Game Genie Codes,2493
Eternal Champions, 160,FYPT-PAMA,Blade's swing when farther away does more damage,The Big Book of Game Genie Codes,2494
Eternal Champions, 161,AVVT-NAHJ,Rax's snap when farther away does less damage,The Big Book of Game Genie Codes,2495
Eternal Champions, 162,AVVT-PASJ,Rax's snap when farther away does more damage,The Big Book of Game Genie Codes,2496
Eternal Champions, 163,AVZT-NACN,Rax's snap when close in does no damage,The Big Book of Game Genie Codes,2497
Eternal Champions, 164,AVZT-PALN,Rax's snap when close in does more damage,The Big Book of Game Genie Codes,2498
Eternal Champions, 165,AZVT-NAEE,Rax's thrust when farther away does no damage,The Big Book of Game Genie Codes,2499
Eternal Champions, 166,AZVT-PANE,Rax's thrust when farther away does more damage,The Big Book of Game Genie Codes,2500
Eternal Champions, 167,AZZT-NAEN,Rax's thrust when close in does no damage,The Big Book of Game Genie Codes,2501
Eternal Champions, 168,AZZT-PANN,Rax's thrust when close in does more damage,The Big Book of Game Genie Codes,2502
Eternal Champions, 169,DZZT-NAG2,Rax's wheel when close in does no damage,The Big Book of Game Genie Codes,2503
Eternal Champions, 170, DZZT-PAR2,Rax's wheel when close in does more damage,The Big Book of Game Genie Codes,2504
Eternal Champions, 171,A3VT-NAAY,Rax's wheel when farther away does no damage,The Big Book of Game Genie Codes,2505
Eternal Champions, 172,A3VT-PAJY,Rax's wheel when farther away does more damage,The Big Book of Game Genie Codes,2506
Eternal Champions, 173,AFTT-NAFN,Rax's straight when farther away does no damage,The Big Book of Game Genie Codes,2507
Eternal Champions, 174,AFTT-PAPN,Rax's straight when farther away does more damage,The Big Book of Game Genie Codes,2508
Eternal Champions, 175,AFZA-NAC6,Rax's straight when close in does no damage,The Big Book of Game Genie Codes,2509
Eternal Champions, 176,AFZA-PNL6,Rax's straight when close in does more damage,The Big Book of Game Genie Codes,2510
Eternal Champions, 177,AKTT-NAHN,Rax's lunge when farther away does no damage,The Big Book of Game Genie Codes,2511
Eternal Champions, 178,AKTT-PNSN,Rax's lunge when farther away does more damage,The Big Book of Game Genie Codes,2512
Eternal Champions, 179,AKZA-NAFJ,Rax's lunge when close in does no damage,The Big Book of Game Genie Codes,2513
Eternal Champions, 180,AKZA-PRPJ,Rax's lunge when close in does more damage,The Big Book of Game Genie Codes,2514
Eternal Champions, 181,APZT-NAAA,Rax's swing when close in does no damage,The Big Book of Game Genie Codes,2515
Eternal Champions, 182,APZT-PAJA,Rax's swing when close in does more damage,The Big Book of Game Genie Codes,2516
Eternal Champions, 183,APVA-NACE,Rax's swing when farther away does no damage,The Big Book of Game Genie Codes,2517
Eternal Champions, 184  ,APVA-PALE,Rax's swing when farther away does more damage,The Big Book of Game Genie Codes,2518
"Evander Holyfield's ""Real Deal"" Boxing",  1,AJWA-AA64,Always round 1,The Big Book of Game Genie Codes,2519
"Evander Holyfield's ""Real Deal"" Boxing",  2,BJWA-ACFN + BJNA-ACHW,Rounds are 1 minute long,The Big Book of Game Genie Codes,2520
"Evander Holyfield's ""Real Deal"" Boxing",  3,BJWA-AEFN + BJNA-AEHW,Rounds are 2 minutes long,The Big Book of Game Genie Codes,2521
"Evander Holyfield's ""Real Deal"" Boxing",  4,BJWA-AJEN + BJNA-AJHW,Rounds are 4 minutes long,The Big Book of Game Genie Codes,2522
"Evander Holyfield's ""Real Deal"" Boxing",  5,BJWA-ANFN + BJNA-ANHW,Rounds are 6 minutes long,The Big Book of Game Genie Codes,2523
"Evander Holyfield's ""Real Deal"" Boxing",  6,BJWA-AWFN + BJNA-AWHW,Rounds are 9 minutes long,The Big Book of Game Genie Codes,2524
"Evander Holyfield's ""Real Deal"" Boxing",  7,CTRA-AA2L,Rounds never end,The Big Book of Game Genie Codes,2525
"Evander Holyfield's ""Real Deal"" Boxing",  8,RGKT-A6VW + TCKT-A4AN + TCKT-A4BR  ,Set up new career any way you want  ,The Big Book of Game Genie Codes,2526
F1,   1,AA9T-6A8A,Pit crew time is 0,The Big Book of Game Genie Codes,2527
F1,   2,JA9T-7EZ4,Pit crew time is 2x normal,The Big Book of Game Genie Codes,2528
F1,   3,JA9T-7TZ4,Pit crew time is 1/2x normal,The Big Book of Game Genie Codes,2529
F1,   4,JA9T-7AZ4,Pit crew time is 1/4x normal,The Big Book of Game Genie Codes,2530
F1,   5,AJ5A-6A2N,Tires don't wear out from normal driving,The Big Book of Game Genie Codes,2531
F1,   6,ABBT-6AD0,No Tire Wear from bumping some cars & some rough driving,The Big Book of Game Genie Codes,2532
F1,   7,ABBA-6ACC,No Tire Wear from bumping cars or other rough driving,The Big Book of Game Genie Codes,2533
F1,   8,ABAT-6ADR,"Tires don't wear out from hitting some trees, signs, etc.",The Big Book of Game Genie Codes,2534
F1,   9,ABBA-6AF8,"Tires don't wear out from hitting other trees, signs, etc.",The Big Book of Game Genie Codes,2535
F1, 10,ABKT-6EG4+AA9T-6ECA,Tires last 1/4x long as normal,The Big Book of Game Genie Codes,2536
F1, 11,ABKT-6JG4+AA9T-6JCA,Tires last 1/2x long as normal,The Big Book of Game Genie Codes,2537
F1, 12,ABKT-7AG4+AA9T-7ACA,Tires last 2x long as normal,The Big Book of Game Genie Codes,2538
F1, 13,ABKT-7TG4+AA9T-7TCA,Tires last 3x long as normal,The Big Book of Game Genie Codes,2539
F1, 14,AT5A-6A4J,No warning to pit when tires are worn,The Big Book of Game Genie Codes,2540
F1, 15,AJ2A-6A5L,Each race is 1 lap,The Big Book of Game Genie Codes,2541
F1, 16,AJ2A-6A48,Each race is infinite laps (lap never counts up),The Big Book of Game Genie Codes,2542
F1, 17,AYRT-6AB0+AYRT-6AB6,Highest gear with manual transmission is 5th,The Big Book of Game Genie Codes,2543
F1, 18,ATRT-6AB0+ATRT-6AB6,Highest gear with manual transmission is 4th,The Big Book of Game Genie Codes,2544
F1, 19,ANRT-6AB0+ANRT-6AB6,Highest gear with manual transmission is 3rd,The Big Book of Game Genie Codes,2545
F1, 20,AJRT-6AB0+AJRT-6AB6,Highest gear with manual transmission is 2nd,The Big Book of Game Genie Codes,2546
F1, 21,AERT-6AB0+AERT-6AB6,Highest gear with manual transmission is 1st,The Big Book of Game Genie Codes,2547
F1, 22,BTRT-6AB0 + BTRT-6AB6,11 speed transmission,The Big Book of Game Genie Codes,2548
F1, 23,CVKT-7JG4 + CT9T-6ECA,Take corners at full speed! (only lasts 3 ~ 4 laps.),The Big Book of Game Genie Codes,2549
F1,,"By adding some or all of codes 24 to 28 to code 23, you can increase the number of laps of perfect traction from 4 laps up to 9 laps.",,The Big Book of Game Genie Codes,2550
F1, 24,AJ5A-6A2N,Use with code 23 (see note above),The Big Book of Game Genie Codes,2551
F1, 25,ABBT-6AD0,Use with code 23 (see note above),The Big Book of Game Genie Codes,2552
F1, 26,ABBA-6ACC,Use with code 23 (see note above),The Big Book of Game Genie Codes,2553
F1, 27,ABAT-6ADR,Use with code 23 (see note above),The Big Book of Game Genie Codes,2554
F1, 28,ABBA-6AF8,Use with code 23 (see note above),The Big Book of Game Genie Codes,2555
F-22 Interceptor,   1,RH9T-R60T,MASTER CODE--MUST BE ENTERED  ,The Big Book of Game Genie Codes,2556
F-22 Interceptor,   2,AHAA-AAEE,Start with 2 lives,The Big Book of Game Genie Codes,2557
F-22 Interceptor,   3,AMAA-AAEE,Start with 3 lives,The Big Book of Game Genie Codes,2558
F-22 Interceptor,   4,AXAA-AAEE,Start with 5 lives,The Big Book of Game Genie Codes,2559
F-22 Interceptor,   5,A1AA-AAEE,Start with 6 lives,The Big Book of Game Genie Codes,2560
F-22 Interceptor,   6 ,A9AA-AAEE,Start with 8 lives,The Big Book of Game Genie Codes,2561
F-22 Interceptor,   7,BMAA-AAEE,Start with 11 lives,The Big Book of Game Genie Codes,2562
F-22 Interceptor,,Codes 8 thru 21 only work on the USA campaign.,,The Big Book of Game Genie Codes,2563
F-22 Interceptor,   8,WCPA-GCA8,Start with 400 ammo,The Big Book of Game Genie Codes,2564
F-22 Interceptor,   9,8WPA-GCA8,Start with 500 ammo,The Big Book of Game Genie Codes,2565
F-22 Interceptor, 10,MCPA-GEA8,Start with 600 ammo,The Big Book of Game Genie Codes,2566
F-22 Interceptor, 11,1WPA-GEA8,Start with 700 ammo,The Big Book of Game Genie Codes,2567
F-22 Interceptor, 12,ECPA-GGA8,Start with 800 ammo,The Big Book of Game Genie Codes,2568
F-22 Interceptor, 13,TWPA-GGA8,Start with 900 ammo,The Big Book of Game Genie Codes,2569
F-22 Interceptor, 14,7CPA-GGA8,Start with 1000 ammo,The Big Book of Game Genie Codes,2570
F-22 Interceptor, 15,FC1A-GAAG,Start with 40 chaff,The Big Book of Game Genie Codes,2571
F-22 Interceptor, 16,GL1A-GAAG,Start with 50 chaff,The Big Book of Game Genie Codes,2572
F-22 Interceptor, 17,HW1A-GAAG,Start with 60 chaff,The Big Book of Game Genie Codes,2573
F-22 Interceptor, 18,J41A-GAAG,Start with 70 chaff,The Big Book of Game Genie Codes,2574
F-22 Interceptor, 19,LC1A-GAAG,Start with 80 chaff,The Big Book of Game Genie Codes,2575
F-22 Interceptor, 20,ML1A-GAAG,Start with 90 chaff,The Big Book of Game Genie Codes,2576
F-22 Interceptor, 21,NW1A-GAAG  ,Start with 100 chaff,The Big Book of Game Genie Codes,2577
F-22 Interceptor, 22,1B7T-BLYW,Fuel burns 2x faster than normal,The Big Book of Game Genie Codes,2578
F-22 Interceptor, 23,1B7T-BRYW,Fuel burns 4x faster than normal,The Big Book of Game Genie Codes,2579
F-22 Interceptor, 24,1B7T-BGZA,Afterburner fuel consumption 2x normal,The Big Book of Game Genie Codes,2580
F-22 Interceptor, 25,1B7T-BLZA,Afterburner fuel consumption 3x normal,The Big Book of Game Genie Codes,2581
F-22 Interceptor, 26,1B7T-BWZA,Afterburner fuel consumption 5x normal,The Big Book of Game Genie Codes,2582
F-22 Interceptor, 27,1B7T-B0ZA,Afterburner fuel consumption 6x normal,The Big Book of Game Genie Codes,2583
Fatal Fury,   1,ADJT-CEYN,All hits are nothing,The Big Book of Game Genie Codes,2617
Fatal Fury,   2,AHJT-DA6N,All hits are very weak,The Big Book of Game Genie Codes,2618
Fatal Fury,   3,A1JT-DA6N,All hits are weak,The Big Book of Game Genie Codes,2619
Fatal Fury,   4,BMJT-DA6N,All hits are average,The Big Book of Game Genie Codes,2620
Fatal Fury,   5,CMJT-DA6N,All hits are strong,The Big Book of Game Genie Codes,2621
Fatal Fury,   6,EDJT-DA6N,All hits are very strong,The Big Book of Game Genie Codes,2622
Fatal Fury,   7,S5JT-DA6N,All hits are lethal,The Big Book of Game Genie Codes,2623
Fatal Fury,   8,ACVA-AAAA,Infinite time to fight,The Big Book of Game Genie Codes,2624
Fatal Fury,   9,AXBA-AA3C,Infinite credits,The Big Book of Game Genie Codes,2625
Fatal Fury,,Codes 10 thru 21 may make the energy bar look funny.,,The Big Book of Game Genie Codes,2626
Fatal Fury, 10,S8AT-AABT + S8AT-AACA,Initial health for you at 144% (maximum),The Big Book of Game Genie Codes,2627
Fatal Fury, 11,J4AT-AABT + J4AT-AACA,Initial health for you at 80%,The Big Book of Game Genie Codes,2628
